n,epsilon,dS_hor_avg,dQ_in,dQ_avg,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,0.6,0.0081,0.007023712701859387,-0.007023712701859387,0.08066936936086085,0.08066936936086218,0.01125,-0.024271590678564502,-0.1089250235577686,0.9704194543754645,0.0675
1,0.6,0.011699999999999999,0.011020695824429431,-0.011020695824429431,0.17992045313961544,0.09925108377875459,0.01625,-0.024271590678564502,-0.10713485250056128,0.9704194543754645,0.165
2,0.6,0.0045000000000000005,0.0072002830787957686,-0.0072002830787957686,0.21367763455648406,0.03375718141686862,0.00625,-0.024271590678564502,-0.10644632517086616,0.9704194543754645,0.2025
3,0.6,0.0054,0.0035674723266918753,-0.0035674723266918753,0.2535269021421495,0.039849267585665454,0.0075,-0.024271590678564502,-0.105620092375232,0.9704194543754647,0.2475
4,0.6,0.0027,0.0022362346061178084,-0.0022362346061178084,0.27335773773271377,0.019830835590564255,0.00375,-0.024271590678564502,-0.10520697597741492,0.9704194543754645,0.27
5,0.6,0.0063,0.0057687453886567765,-0.0057687453886567765,0.31674366312198576,0.043385925389271995,0.00875,-0.024271590678564502,-0.10424303771584176,0.9704194543754645,0.3225
6,0.6,0.0063,0.004045097757166962,-0.004045097757166962,0.3588347568060458,0.042091093684060055,0.00875,-0.024271590678564502,-0.10327909945426858,0.9704194543754645,0.375
7,0.6,0.009000000000000001,0.0074786989939378355,-0.0074786989939378355,0.41656936931155814,0.05773461250551232,0.0125,-0.024271590678564502,-0.10190204479487834,0.9704194543754645,0.45
8,0.6,0.0072,0.0056363528500644015,-0.0056363528500644015,0.4621866267655362,0.045617257453978044,0.01,-0.024271590678564502,-0.10080040106736614,0.9704194543754645,0.51
9,0.6,0.008100000000000001,0.006451501510913759,-0.006451501510913759,0.5123050025454264,0.050118375779890256,0.01125,-0.024271590678564502,-0.09956105187391492,0.9704194543754645,0.5775
10,0.6,0.0063,0.003403299621587386,-0.003403299621587386,0.5508112366553746,0.038506234109948134,0.00875,-0.024271590678564502,-0.09859711361234175,0.9704194543754645,0.63
11,0.6,0.0072,0.008485020082531311,-0.008485020082531311,0.5922303906835332,0.041419154028158656,0.01,-0.024271590678564502,-0.09749546988482954,0.9704194543754645,0.69
12,0.6,0.0036,0.003913121859890037,-0.003913121859890037,0.6120507985689859,0.019820407885452695,0.005,-0.024271590678564502,-0.09694464802107344,0.9704194543754645,0.72
13,0.6,0.0018,0.000712145451047238,-0.000712145451047238,0.6219766889421551,0.009925890373169155,0.0025,-0.024271590678564502,-0.09666923708919538,0.9704194543754647,0.735
14,0.6,0.0027,0.0022178783073445742,-0.0022178783073445742,0.6366995591275708,0.014722870185415737,0.00375,-0.024271590678564502,-0.09625612069137832,0.9704194543754647,0.7575
15,0.6,0.0072,0.005626833593998372,-0.005626833593998372,0.6770400618107327,0.040340502683161916,0.01,-0.024271590678564502,-0.09515447696386613,0.9704194543754645,0.8175
16,0.6,0.0045000000000000005,0.0031980945445494067,-0.0031980945445494067,0.7011753873752878,0.02413532556455511,0.00625,-0.024271590678564502,-0.094465949634171,0.9704194543754645,0.855
17,0.6,0.0045,0.001817352308043963,-0.001817352308043963,0.7250501144553207,0.02387472708003291,0.00625,-0.024271590678564502,-0.09377742230447586,0.9704194543754647,0.8925
18,0.6,0.0045000000000000005,0.006200997738923728,-0.006200997738923728,0.7488096153115988,0.023759500856278093,0.00625,-0.024271590678564502,-0.09308889497478075,0.9704194543754645,0.93
19,0.6,0.008100000000000001,0.009555262072741688,-0.009555262072741688,0.7899557257029547,0.04114611039135585,0.01125,-0.024271590678564502,-0.09184954578132952,0.9704194543754645,0.9975
20,0.6,0.0036,0.003953589710360184,-0.003953589710360184,0.8082732257615868,0.018317500058632086,0.005,-0.024271590678564502,-0.09129872391757342,0.9704194543754645,1.0275
21,0.6,0.009,0.007743836083369907,-0.007743836083369907,0.8540393009147761,0.04576607515318931,0.0125,-0.024271590678564502,-0.08992166925818318,0.9704194543754647,1.1025
22,0.6,0.0036,0.0019321215266098612,-0.0019321215266098612,0.8715768833940758,0.017537582479299707,0.005,-0.024271590678564502,-0.08937084739442708,0.9704194543754647,1.1325
23,0.6,0.0045000000000000005,0.005291416125929555,-0.005291416125929555,0.893684336753603,0.02210745335952724,0.00625,-0.024271590678564502,-0.08868232006473196,0.9704194543754645,1.17
24,0.6,0.0018,0.0014745473316544377,-0.0014745473316544377,0.9022391928971075,0.008554856143504486,0.0025,-0.024271590678564502,-0.0884069091328539,0.9704194543754647,1.185
25,0.6,0.006299999999999999,0.007388649274082814,-0.007388649274082814,0.9331909839580784,0.0309517910609709,0.00875,-0.024271590678564502,-0.08744297087128072,0.9704194543754647,1.2375
26,0.6,0.0072,0.006451637358593511,-0.006451637358593511,0.9672640487382409,0.034073064780162476,0.01,-0.024271590678564502,-0.08634132714376852,0.9704194543754647,1.2975
27,0.6,0.0036,0.0026702972256213557,-0.0026702972256213557,0.9844951441635799,0.01723109542533896,0.005,-0.024271590678564502,-0.08579050528001245,0.9704194543754645,1.3275
28,0.6,0.0045000000000000005,0.005651570959991953,-0.005651570959991953,1.0052191681709943,0.020724024007414465,0.00625,-0.024271590678564502,-0.0851019779503173,0.9704194543754645,1.365
29,0.6,0.0027,0.0005969738432490267,-0.0005969738432490267,1.0179257486736821,0.012706580502687803,0.00375,-0.024271590678564502,-0.08468886155250024,0.9704194543754645,1.3875
30,0.6,0.0072,0.005303724931030556,-0.005303724931030556,1.0499325621000455,0.032006813426363356,0.01,-0.024271590678564502,-0.08358721782498804,0.9704194543754645,1.4475
31,0.6,0.0036,0.0022068031110561485,-0.0022068031110561485,1.0655866364906208,0.015654074390575312,0.005,-0.024271590678564502,-0.08303639596123194,0.9704194543754645,1.4775
32,0.6,0.0054,0.004010110545075108,-0.004010110545075108,1.0890632341126782,0.02347659762205745,0.0075,-0.024271590678564502,-0.08221016316559779,0.9704194543754647,1.5225
33,0.6,0.0018,0.0011806652429078928,-0.0011806652429078928,1.097138618260138,0.008075384147459674,0.0025,-0.024271590678564502,-0.08193475223371974,0.9704194543754647,1.5375
34,0.6,0.0072,0.002746553716397987,-0.002746553716397987,1.1284974842918403,0.03135886603170235,0.01,-0.024271590678564502,-0.08083310850620755,0.9704194543754647,1.5975
35,0.6,0.0,-0.0,0.0,1.1284974842918403,0.0,0.0,-0.024271590678564502,-0.08083310850620755,0.9704194543754647,1.5975
36,0.6,0.0063,0.006550563143770977,-0.006550563143770977,1.154528549958484,0.026031065666643816,0.00875,-0.024271590678564502,-0.07986917024463437,0.9704194543754647,1.65
37,0.6,0.0063,0.005408473347472511,-0.005408473347472511,1.181591088662892,0.02706253870440789,0.00875,-0.024271590678564502,-0.07890523198306121,0.9704194543754645,1.7025
38,0.6,0.0063,0.006727299043075828,-0.006727299043075828,1.2072092740168745,0.025618185353982525,0.00875,-0.024271590678564502,-0.07794129372148803,0.9704194543754647,1.755
39,0.6,0.0027,0.002693436515162521,-0.002693436515162521,1.2177631389869172,0.010553864970042737,0.00375,-0.024271590678564502,-0.07752817732367094,0.9704194543754647,1.7775
40,0.6,0.0054,0.0015750543739148646,-0.0015750543739148646,1.2397271768320237,0.021964037845106477,0.0075,-0.024271590678564502,-0.0767019445280368,0.9704194543754647,1.8225
41,0.6,0.0054,0.0036636829297568346,-0.0036636829297568346,1.2613660786485392,0.02163890181651551,0.0075,-0.024271590678564502,-0.07587571173240265,0.9704194543754645,1.8675
42,0.6,0.0027,0.0015843914453469985,-0.0015843914453469985,1.2728510030257891,0.011484924377249905,0.00375,-0.024271590678564502,-0.07546259533458559,0.9704194543754647,1.89
43,0.6,0.0027,0.0018025440729536166,-0.0018025440729536166,1.2838848067347686,0.01103380370897944,0.00375,-0.024271590678564502,-0.0750494789367685,0.9704194543754647,1.9125
44,0.6,0.0036,0.004375803380954183,-0.004375803380954183,1.297898188477721,0.014013381742952413,0.005,-0.024271590678564502,-0.07449865707301241,0.9704194543754647,1.9425
45,0.6,0.0027,0.0024151340115269155,-0.0024151340115269155,1.3081921188898455,0.010293930412124563,0.00375,-0.024271590678564502,-0.07408554067519532,0.9704194543754647,1.965
46,0.6,0.008100000000000001,0.005519044485586199,-0.005519044485586199,1.3395017183566478,0.03130959946680223,0.01125,-0.024271590678564502,-0.07284619148174411,0.9704194543754647,2.0325
47,0.6,0.0027,0.001549525049386177,-0.001549525049386177,1.349782711860396,0.010280993503748226,0.00375,-0.024271590678564502,-0.07243307508392703,0.9704194543754647,2.055
48,0.6,0.0054,0.003677372790555371,-0.003677372790555371,1.369887235304005,0.020104523443609024,0.0075,-0.024271590678564502,-0.07160684228829288,0.9704194543754647,2.1
49,0.6,0.0018,0.002046616662068136,-0.002046616662068136,1.376457236217588,0.006570000913582952,0.0025,-0.024271590678564502,-0.07133143135641483,0.9704194543754647,2.115
50,0.6,0.0054,0.0049518697182786365,-0.0049518697182786365,1.3965304555899674,0.02007321937237938,0.0075,-0.024271590678564502,-0.07050519856078069,0.9704194543754647,2.16
51,0.6,0.0054,0.007691348234200904,-0.007691348234200904,1.4157745032207039,0.019244047630736505,0.0075,-0.024271590678564502,-0.06967896576514652,0.9704194543754645,2.205
52,0.6,0.0054,0.003368670316898918,-0.003368670316898918,1.435873202362868,0.02009869914216411,0.0075,-0.024271590678564502,-0.06885273296951239,0.9704194543754645,2.25
53,0.6,0.0018,0.0013832334335428286,-0.0013832334335428286,1.4422401429841902,0.006366940621322259,0.0025,-0.024271590678564502,-0.06857732203763435,0.9704194543754645,2.265
