epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.15,0.5870507403558778,0.1078669429682938,0.0024583931505753535,0.0038806818181818183,-0.024271590678564492,0.9704194543754648
