epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.05,0.19171219350403904,0.00938746791002576,0.0028028614153032764,0.0039375,-0.024271590678564492,0.9704194543754648
0.15,0.5870507403558778,0.1078669429682938,0.0024583931505753535,0.0038806818181818183,-0.024271590678564492,0.9704194543754648
0.3,0.9986395375473954,0.4487892881229826,0.0016823708926919916,0.003954545454545455,-0.024271590678564492,0.9704194543754648
0.6,0.8907421974836934,0.7458678768979013,0.0007476270332214068,0.003926136363636364,-0.024271590678564492,0.9704194543754648
