epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.6,0.8907421974836934,0.7458678768979013,0.0007476270332214068,0.003926136363636364,-0.024271590678564492,0.9704194543754648
