case_id,profile,alpha1,alpha2,delta_alpha,lambda_matter_w1_mean,lm_w1_times_delta_alpha,lambda_vac_w1_mean,state_spread_phi90,lambda_w_g2_mean,coh_ptr_g2_mean,jump_rate_g2_mean,lambda_eff_raw,clausius_r2,lambda_eff_proxy
32,gaussian,0.3376709903337463,0.7226340081963505,0.3849630178626041,0.5630609175963798,0.2167576300783894,0.3849630178626042,1.0273414068297102,0.000997221240400819,0.0981539905668023,0.0031249999999999997,1.6147093583576129,0.04898811341960019,0.047085069596328126
33,gaussian,0.3126348880716131,0.6348145471352307,0.32217965906361756,0.4763711143227398,0.1534770832002559,0.32217965906361756,1.0913105511365129,0.0010743121909196642,0.07530645395719018,0.002986111111111111,4.480840353691732,0.13930579331783255,0.2369951564023309
34,constant,0.06779046982629248,0.9669639746272689,0.8991735048009765,0.9106326913296182,0.8188167886491986,0.8991735048009765,1.6268434285371018,-0.048099721052874356,0.039060259467565854,0.003993055555555555,-5.069756136567773,0.9999922287887436,-1.8033044151011217
35,oscillating,0.27914192578039604,0.6687743326568658,0.3896324068764697,0.5217296980460016,0.20328279798859736,0.3896324068764698,1.032311098173039,0.017601835264008815,0.0994433117622184,0.002881944444444445,-0.3052697057413848,0.002190888483093456,-0.0005836739226731818
36,constant,0.29110877556656917,0.7067164855601007,0.4156077099935316,0.5527422563355039,0.2297239433722564,0.4156077099935315,1.0126590811959402,0.015732556199661674,0.10548432659454757,0.003333333333333333,15.096109770830346,0.7150561360609562,1.9868389721637723
37,constant,0.1598772202914083,0.8374738640541048,0.6775966437626966,0.7186139156713135,0.48693037742005146,0.6775966437626965,1.3383875261137255,-0.03194571498356171,0.06471888008347307,0.004166666666666667,-7.732486332389509,0.9436782280900133,-2.044998029271459
38,gaussian,0.34360744325889797,0.5912316718637943,0.24762422860489633,0.4192136000100236,0.10380744432316366,0.24762422860489633,1.1579523282481348,0.0011740697769621346,0.03684014629109229,0.0029513888888888892,10.936576063768745,0.3608753749457798,0.8948292159145029
39,constant,0.19499711111890297,0.7490632869365484,0.5540661758176455,0.6679147614279057,0.37006897763651475,0.5540661758176455,1.1917012813092844,-0.012292955646162767,0.10509083319654673,0.003611111111111111,-20.223546519741262,0.7838025835788521,-2.394604091041135
40,oscillating,0.3036054017245578,0.6546907943204701,0.3510853925959122,0.4844811487851623,0.17009425432655725,0.35108539259591226,1.0683335299126404,0.023398283793819842,0.08707366480023648,0.003229166666666666,0.7803232670514313,0.008790275140901693,0.0050701863852565966
41,oscillating,0.0898185431420576,0.975799604778695,0.8859810616366374,0.9024482549091515,0.7995520629565408,0.8859810616366375,1.6104835148199115,-0.05346586061056537,0.03365763705128164,0.0045138888888888885,-2.630975160779803,0.051772141310581166,-0.06676024101453536
42,oscillating,0.23307447012314358,0.7113848797214704,0.4783104095983267,0.6488827127562035,0.31036735611969307,0.47831040959832677,1.1047688743945656,0.006059315515725264,0.11206362670443967,0.0030902777777777777,0.49599859325314205,0.005981141097191167,0.002409167383526602
43,oscillating,0.16183234491820014,0.904399432912385,0.7425670879941849,0.7594538468448871,0.5639454315175896,0.7425670879941848,1.4190908527800155,-0.032389675948355,0.034459451134752614,0.003680555555555555,0.002291367887236124,4.041211276728518e-08,9.249309002444265e-11
44,gaussian,0.3477910419022437,0.5729432983953129,0.22515225649306914,0.4092878296974379,0.09215207841152913,0.2251522564930692,1.1765523549805301,0.0012434823343542443,0.023487860425003386,0.003125,7.40120272527568,0.21196444789961422,0.4511398057649107
45,oscillating,0.09027717294870219,0.9558587167168976,0.8655815437681954,0.8189969922811623,0.7089086809202373,0.8655815437681954,1.5674349833268375,-0.03992690894369849,0.024848036702876223,0.004062499999999999,-3.5215131871418253,0.05617655357367546,-0.08476180824862756
46,gaussian,0.4156196025636619,0.5571361446076317,0.14151654204396982,0.4214023413987528,0.05963540216398393,0.1415165420439698,1.2357902004516952,0.0017130477654781304,0.029512697964916235,0.002465277777777778,19.325108114380328,0.7559309553160187,2.2767559201605114
47,oscillating,0.3476858732225894,0.6596639296542386,0.3119780564316492,0.5250611505528617,0.16380755725724735,0.31197805643164916,1.088924197146721,0.023699385319121923,0.07069719505460093,0.0030208333333333337,0.8381711385404184,0.010153887253200877,0.006181393425991006
