seed,k_layers,mu_min,mu_max,d0,growth,holo_growth,d_max,mix_pure,weight_mode,lambda_raw_unreg,lambda_cut_unreg,lambda_raw_reg,lambda_cut_reg,trace_raw_max,trace_cut_max,dyn_norm_raw_mean,dyn_norm_cut_mean,mean_d_raw,mean_d_eff,max_d_raw,max_d_eff,mean_cut_fraction,resolution_std_raw_unreg,resolution_std_cut_reg,resolution_std_raw_reg,resolution_relspan_raw_unreg,resolution_relspan_cut_reg,resolution_stability_gain,pass_trace_1e-11,pass_stability_gain_gt_1,pass_all
20270234,20,0.0,5.0,2,0.7357936075307171,0.5436063878357061,192,0.7736283811177921,uniform,0.056771790385146806,0.02191198864663519,-0.0005895111923252899,-0.012185561445060356,1.2592064246727649e-16,1.594813855221478e-16,1.1215161215521308,0.7888090589996573,21.95,10.7,79.0,30.0,0.3419647411358134,0.1149095625450532,0.03884223128124021,0.0430981007727198,5.518946054257128,5.775035958268898,2.9583666734549463,True,True,True
