seed,k_layers,mu_min,mu_max,d0,growth,holo_growth,d_max,mix_pure,weight_mode,lambda_raw_unreg,lambda_cut_unreg,lambda_raw_reg,lambda_cut_reg,trace_raw_max,trace_cut_max,dyn_norm_raw_mean,dyn_norm_cut_mean,mean_d_raw,mean_d_eff,max_d_raw,max_d_eff,mean_cut_fraction,resolution_std_raw_unreg,resolution_std_cut_reg,resolution_std_raw_reg,resolution_relspan_raw_unreg,resolution_relspan_cut_reg,resolution_stability_gain,pass_trace_1e-11,pass_stability_gain_gt_1,pass_all
20270233,12,0.0,6.0,4,0.8396645659710003,0.42637521624292757,128,0.5315934216209213,uniform,-7.576366952538474e-05,0.009801553229108983,0.002133786959970358,0.003027906333462384,6.939294475268508e-17,6.548581121812447e-17,0.7670497385524726,0.4199671503258195,64.41666666666667,19.416666666666668,128.0,52.0,0.5577967595986749,0.041822343150162214,0.0059284837672674935,0.0064116412345299025,14.277104450918646,15.712386925178428,7.054475442956566,True,True,True
