angle_deg,state,tr_F_rho_real
0.0,ket_0,0.6120447482859557
0.0,ket_1,0.6120447482859557
0.0,ket_plus,0.6120447482859556
0.0,ket_minus,0.6120447482859556
0.0,ket_plus_i,0.9386965319204681
0.0,ket_minus_i,0.28539296465144304
15.0,ket_0,0.6120447482859557
15.0,ket_1,0.6120447482859557
15.0,ket_plus,0.7924763260859844
15.0,ket_minus,0.4316131704859267
15.0,ket_plus_i,0.9149422640594598
15.0,ket_minus_i,0.30914723251245135
30.0,ket_0,0.6120447482859557
30.0,ket_1,0.6120447482859557
30.0,ket_plus,0.9606117900362219
30.0,ket_minus,0.2634777065356892
30.0,ket_plus_i,0.8452982745753788
30.0,ket_minus_i,0.37879122199653237
45.0,ket_0,0.6120447482859557
45.0,ket_1,0.6120447482859557
45.0,ket_plus,1.104992986125451
45.0,ket_minus,0.11909651044646001
45.0,ket_plus_i,0.734510686259431
45.0,ket_minus_i,0.4895788103124802
60.0,ket_0,0.6120447482859557
60.0,ket_1,0.6120447482859557
60.0,ket_plus,1.215780574441399
60.0,ket_minus,0.008308922130512042
60.0,ket_plus_i,0.5901294901702018
60.0,ket_minus_i,0.6339600064017094
75.0,ket_0,0.6120447482859557
75.0,ket_1,0.6120447482859557
75.0,ket_plus,1.28542456392548
75.0,ket_minus,-0.061335067353568966
75.0,ket_plus_i,0.4219940262199642
75.0,ket_minus_i,0.802095470351947
90.0,ket_0,0.6120447482859557
90.0,ket_1,0.6120447482859557
90.0,ket_plus,1.3091788317864883
90.0,ket_minus,-0.08508933521457729
90.0,ket_plus_i,0.2415624484199353
90.0,ket_minus_i,0.9825270481519759
