n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,oscillating,0.03,2.0,64,0.12,0.0036,700,0.0,0.0,-0.0,-1.110223024625156e-15,0.0,0.0,0.015468545431184859,0.19999186207850722,0.0006042584963181823,0.0
1,oscillating,0.03,2.0,64,0.12,0.0036,700,0.0,0.0,-0.0,-1.110223024625156e-15,0.0,0.0,0.015468545431184859,0.19999186207850722,0.0006042584963181823,0.0
2,oscillating,0.03,2.0,64,0.12,0.0036,700,0.036571428571428574,-0.00010608072703993062,0.00010608072703993062,0.042414731858115465,0.042414731858116575,0.007142857142857143,0.015468545431184854,0.1985633487779464,0.0006042584963181825,0.45714285714285713
3,oscillating,0.03,2.0,64,0.12,0.0036,700,0.0512,-0.0001485130178559007,0.0001485130178559007,0.08670090604969535,0.04428617419157989,0.01,0.015468545431184854,0.19656343015716132,0.0006042584963181823,1.0971428571428572
4,oscillating,0.03,2.0,64,0.12,0.0036,700,0.029257142857142857,-8.486458163194503e-05,8.486458163194503e-05,0.10895942760102964,0.022258521551334287,0.005714285714285714,0.015468545431184859,0.19542061951671277,0.0006042584963181823,1.4628571428571429
5,oscillating,0.03,2.0,64,0.12,0.0036,700,0.029257142857142857,-8.486458163194393e-05,8.486458163194393e-05,0.12974069471942604,0.020781267118396396,0.005714285714285714,0.015468545431184859,0.19427780887626417,0.0006042584963181823,1.8285714285714285
6,oscillating,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-6.364843622395755e-05,6.364843622395755e-05,0.14453773686057309,0.014797042141147049,0.004285714285714286,0.015468545431184859,0.19342070089592772,0.0006042584963181823,2.1028571428571428
7,oscillating,0.03,2.0,64,0.12,0.0036,700,0.014628571428571428,-0.0028571428571428576,0.0028571428571428576,0.16007410894724688,0.0155363720866738,0.002857142857142857,0.015468545431184854,0.19284929557570335,0.0006042584963181822,2.2857142857142856
8,oscillating,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-6.364843622395787e-05,6.364843622395787e-05,0.1741071918810112,0.014033082933764318,0.004285714285714286,0.015468545431184854,0.19199218759536688,0.0006042584963181821,2.56
9,oscillating,0.03,2.0,64,0.12,0.0036,700,0.014628571428571428,-4.243229081597197e-05,4.243229081597197e-05,0.18318369737545057,0.009076505494439363,0.002857142857142857,0.01546854543118486,0.19142078227514267,0.0006042584963181822,2.742857142857143
10,oscillating,0.03,2.0,64,0.12,0.0036,700,0.014628571428571428,-4.2432290815971486e-05,4.2432290815971486e-05,0.19205447324123254,0.008870775865781971,0.002857142857142857,0.015468545431184859,0.19084937695491833,0.0006042584963181822,2.9257142857142857
11,oscillating,0.03,2.0,64,0.12,0.0036,700,0.043885714285714285,-0.00012729687244791637,0.00012729687244791637,0.2175521053317791,0.025497632090546563,0.008571428571428572,0.015468545431184854,0.18913516099424535,0.0006042584963181822,3.474285714285714
12,oscillating,0.03,2.0,64,0.12,0.0036,700,0.0,0.0,-0.0,0.2175521053317791,0.0,0.0,0.015468545431184854,0.18913516099424535,0.0006042584963181822,3.474285714285714
13,oscillating,0.03,2.0,64,0.12,0.0036,700,0.007314285714285714,-2.121614540798606e-05,2.121614540798606e-05,0.22165238902687678,0.004100283695097684,0.0014285714285714286,0.015468545431184859,0.18884945833413325,0.0006042584963181822,3.565714285714286
14,oscillating,0.03,2.0,64,0.12,0.0036,700,0.029257142857142857,-8.486458163194425e-05,8.486458163194425e-05,0.23766530059727223,0.016012911570395444,0.005714285714285714,0.015468545431184854,0.1877066476936846,0.0006042584963181822,3.9314285714285715
15,oscillating,0.03,2.0,64,0.12,0.0036,700,0.036571428571428574,-0.00010608072703993047,0.00010608072703993047,0.25687177553404394,0.019206474936771717,0.007142857142857143,0.015468545431184854,0.1862781343931238,0.0006042584963181822,4.388571428571429
16,oscillating,0.03,2.0,64,0.12,0.0036,700,0.014628571428571428,-4.243229081597307e-05,4.243229081597307e-05,0.2643214343495239,0.0074496588154799315,0.002857142857142857,0.015468545431184854,0.1857067290728995,0.0006042584963181822,4.571428571428571
17,oscillating,0.03,2.0,64,0.12,0.0036,700,0.014628571428571428,-4.243229081597197e-05,4.243229081597197e-05,0.27164565146452374,0.007324217114999865,0.002857142857142857,0.015468545431184854,0.1851353237526752,0.0006042584963181821,4.7542857142857144
18,oscillating,0.03,2.0,64,0.12,0.0036,700,0.007314285714285714,-2.1216145407985743e-05,2.1216145407985743e-05,0.27526215517437763,0.003616503709853891,0.0014285714285714286,0.015468545431184854,0.18484962109256306,0.0006042584963181821,4.845714285714286
19,oscillating,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-6.364843622395802e-05,6.364843622395802e-05,0.2859356139019878,0.010673458727610163,0.004285714285714286,0.015468545431184854,0.1839925131122266,0.0006042584963181822,5.12
20,oscillating,0.03,2.0,64,0.12,0.0036,700,0.036571428571428574,-0.00010608072703993015,0.00010608072703993015,0.30316659207115765,0.017230978169169853,0.007142857142857143,0.015468545431184859,0.18256399981166588,0.0006042584963181822,5.577142857142857
21,oscillating,0.03,2.0,64,0.12,0.0036,700,0.036571428571428574,-0.00010608072703993031,0.00010608072703993031,0.3197457498199477,0.01657915774879004,0.007142857142857143,0.015468545431184859,0.18113548651110511,0.0006042584963181822,6.034285714285715
22,oscillating,0.03,2.0,64,0.12,0.0036,700,0.007314285714285714,-2.1216145407985902e-05,2.1216145407985902e-05,0.32298749191339077,0.0032417420934430785,0.0014285714285714286,0.015468545431184859,0.18084978385099296,0.0006042584963181823,6.1257142857142854
23,oscillating,0.03,2.0,64,0.12,0.0036,700,0.014628571428571428,-4.2432290815971805e-05,4.2432290815971805e-05,0.32939958759271465,0.0064120956793238815,0.002857142857142857,0.01546854543118486,0.1802783785307687,0.0006042584963181822,6.308571428571429
24,oscillating,0.03,2.0,64,0.12,0.0036,700,0.014628571428571428,-4.243229081597228e-05,4.243229081597228e-05,0.3357185816033553,0.006318994010640677,0.002857142857142857,0.01546854543118486,0.17970697321054438,0.0006042584963181823,6.491428571428571
25,oscillating,0.03,2.0,64,0.12,0.0036,700,0.014628571428571428,-4.2432290815971486e-05,4.2432290815971486e-05,0.34194684712054824,0.00622826551719291,0.002857142857142857,0.01546854543118486,0.17913556789032006,0.0006042584963181822,6.674285714285714
26,oscillating,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-6.364843622395787e-05,6.364843622395787e-05,0.35112399450376586,0.009177147383217621,0.004285714285714286,0.015468545431184859,0.1782784599099836,0.0006042584963181823,6.948571428571428
27,oscillating,0.03,2.0,64,0.12,0.0036,700,0.007314285714285714,-2.121614540798622e-05,2.121614540798622e-05,0.35414002780576753,0.003016033302001675,0.0014285714285714286,0.015468545431184854,0.17799275724987138,0.0006042584963181823,7.04
28,oscillating,0.03,2.0,64,0.12,0.0036,700,0.036571428571428574,-0.00010608072703992936,0.00010608072703992936,0.3689085518472296,0.014768524041462061,0.007142857142857143,0.015468545431184854,0.1765642439493106,0.0006042584963181823,7.497142857142857
29,oscillating,0.03,2.0,64,0.12,0.0036,700,0.014628571428571428,-4.243229081597228e-05,4.243229081597228e-05,0.37467476363802193,0.005766211790792342,0.002857142857142857,0.015468545431184859,0.17599283862908635,0.0006042584963181824,7.68
30,oscillating,0.03,2.0,64,0.12,0.0036,700,0.007314285714285714,-2.121614540798606e-05,2.121614540798606e-05,0.37752846960933467,0.0028537059713127366,0.0014285714285714286,0.015468545431184859,0.1757071359689742,0.0006042584963181824,7.771428571428571
31,oscillating,0.03,2.0,64,0.12,0.0036,700,0.029257142857142857,-8.486458163194408e-05,8.486458163194408e-05,0.38875193257493534,0.011223462965600672,0.005714285714285714,0.015468545431184859,0.1745643253285256,0.0006042584963181824,8.137142857142857
32,oscillating,0.03,2.0,64,0.12,0.0036,700,0.007314285714285714,-2.121614540798622e-05,2.121614540798622e-05,0.39151090536019145,0.0027589727852561086,0.0014285714285714286,0.015468545431184859,0.17427862266841343,0.0006042584963181825,8.228571428571428
33,oscillating,0.03,2.0,64,0.12,0.0036,700,0.014628571428571428,-4.243229081597117e-05,4.243229081597117e-05,0.39697384457416934,0.005462939213977891,0.002857142857142857,0.015468545431184854,0.17370721734818909,0.0006042584963181825,8.411428571428571
34,oscillating,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-6.364843622395818e-05,6.364843622395818e-05,0.40503329698334506,0.008059452409175716,0.004285714285714286,0.01546854543118486,0.1728501093678527,0.0006042584963181824,8.685714285714285
35,oscillating,0.03,2.0,64,0.12,0.0036,700,0.014628571428571428,-4.2432290815971805e-05,4.2432290815971805e-05,0.4103181978899656,0.005284900906620538,0.002857142857142857,0.01546854543118486,0.17227870404762838,0.0006042584963181825,8.868571428571428
36,oscillating,0.03,2.0,64,0.12,0.0036,700,0.007314285714285714,-2.121614540798638e-05,2.121614540798638e-05,0.41293469648520365,0.002616498595238048,0.0014285714285714286,0.01546854543118486,0.17199300138751622,0.0006042584963181825,8.96
37,oscillating,0.03,2.0,64,0.12,0.0036,700,0.007314285714285714,-2.1216145407985743e-05,2.1216145407985743e-05,0.4155340942357218,0.002599397750518151,0.0014285714285714286,0.01546854543118486,0.17170729872740406,0.0006042584963181825,9.051428571428572
38,oscillating,0.03,2.0,64,0.12,0.0036,700,0.014628571428571428,-0.0028571428571428584,0.0028571428571428584,0.4267019681925464,0.011167873956824614,0.002857142857142857,0.01546854543118486,0.17113589340717977,0.0006042584963181823,9.234285714285715
39,oscillating,0.03,2.0,64,0.12,0.0036,700,0.029257142857142857,-8.486458163194408e-05,8.486458163194408e-05,0.4368554544027986,0.010153486210252194,0.005714285714285714,0.01546854543118486,0.16999308276673117,0.0006042584963181825,9.6
40,oscillating,0.03,2.0,64,0.12,0.0036,700,0.014628571428571428,-4.2432290815971486e-05,4.2432290815971486e-05,0.4418340354243857,0.004978581021587103,0.002857142857142857,0.015468545431184859,0.16942167744650685,0.0006042584963181825,9.782857142857143
41,oscillating,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-6.364843622395835e-05,6.364843622395835e-05,0.4491821012414067,0.007348065817020966,0.004285714285714286,0.015468545431184854,0.16856456946617032,0.0006042584963181823,10.057142857142857
42,oscillating,0.03,2.0,64,0.12,0.0036,700,0.007314285714285714,-0.0028359267117348706,0.0028359267117348706,0.45699600423453784,0.007813902993131172,0.0014285714285714286,0.015468545431184854,0.16827886680605816,0.0006042584963181824,10.148571428571428
43,oscillating,0.03,2.0,64,0.12,0.0036,700,0.029257142857142857,-8.486458163194393e-05,8.486458163194393e-05,0.466565133498129,0.009569129263591158,0.005714285714285714,0.015468545431184854,0.16713605616560956,0.0006042584963181823,10.514285714285714
44,oscillating,0.03,2.0,64,0.12,0.0036,700,0.014628571428571428,-4.243229081597197e-05,4.243229081597197e-05,0.47125806415009625,0.004692930651967242,0.002857142857142857,0.015468545431184854,0.16656465084538524,0.0006042584963181823,10.697142857142858
45,oscillating,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-6.364843622395802e-05,6.364843622395802e-05,0.47818535319938604,0.006927289049289798,0.004285714285714286,0.015468545431184854,0.1657075428650488,0.0006042584963181823,10.971428571428572
46,oscillating,0.03,2.0,64,0.12,0.0036,700,0.0,0.0,-0.0,0.47818535319938604,0.0,0.0,0.015468545431184854,0.1657075428650488,0.0006042584963181823,10.971428571428572
47,oscillating,0.03,2.0,64,0.12,0.0036,700,0.036571428571428574,-0.00010608072703993062,0.00010608072703993062,0.4894386524977783,0.01125329929839225,0.007142857142857143,0.015468545431184854,0.16427902956448803,0.0006042584963181826,11.428571428571429
48,oscillating,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-6.36484362239585e-05,6.36484362239585e-05,0.49601953918906394,0.006580886691285648,0.004285714285714286,0.015468545431184854,0.16342192158415159,0.0006042584963181824,11.702857142857143
49,oscillating,0.03,2.0,64,0.12,0.0036,700,0.007314285714285714,-2.121614540798606e-05,2.121614540798606e-05,0.4981851981070125,0.0021656589179485652,0.0014285714285714286,0.015468545431184854,0.16313621892403943,0.0006042584963181825,11.794285714285714
50,oscillating,0.03,2.0,64,0.12,0.0036,700,0.007314285714285714,-2.1216145407985902e-05,2.1216145407985902e-05,0.500337017159766,0.0021518190527534675,0.0014285714285714286,0.015468545431184854,0.16285051626392727,0.0006042584963181825,11.885714285714286
51,oscillating,0.03,2.0,64,0.12,0.0036,700,0.007314285714285714,-2.1216145407985902e-05,2.1216145407985902e-05,0.5024750812354053,0.002138064075639323,0.0014285714285714286,0.015468545431184852,0.16256481360381508,0.0006042584963181825,11.977142857142857
52,oscillating,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-6.364843622395866e-05,6.364843622395866e-05,0.5088075715171778,0.006332490281772518,0.004285714285714286,0.015468545431184854,0.16170770562347866,0.0006042584963181824,12.251428571428571
53,oscillating,0.03,2.0,64,0.12,0.0036,700,0.036571428571428574,-0.0001060807270399311,0.0001060807270399311,0.5190941502943445,0.010286578777166655,0.007142857142857143,0.015468545431184852,0.16027919232291785,0.0006042584963181823,12.708571428571428
54,oscillating,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-6.364843622395724e-05,6.364843622395724e-05,0.5251088856434846,0.006014735349140099,0.004285714285714286,0.015468545431184854,0.15942208434258143,0.0006042584963181824,12.982857142857142
55,oscillating,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-6.364843622395787e-05,6.364843622395787e-05,0.5310080747938952,0.005899189150410655,0.004285714285714286,0.015468545431184854,0.15856497636224495,0.0006042584963181825,13.257142857142858
56,oscillating,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-6.364843622395739e-05,6.364843622395739e-05,0.5367935478120526,0.00578547301815735,0.004285714285714286,0.015468545431184854,0.1577078683819085,0.0006042584963181825,13.531428571428572
