eta0,corr_coh_sum,corr_absLambda_sum,R2_coh_features,R2_absLambda_only,coherence_features_better
0.5,0.21029371201900013,-0.07461889097844455,0.036006574125141966,0.007970371919111097,True
0.9,0.23772133419668828,-0.02408912977831061,0.06577113232994736,-0.004247236405140686,True
1.5,0.21905755702444193,-0.04267405771642803,0.06366107496283313,-0.00011002819050665025,True
