angle_deg,state,tr_F_rho_real
0.0,ket_0,0.5290585796277649
0.0,ket_1,0.5290585796277649
0.0,ket_plus,0.5290585796277648
0.0,ket_minus,0.5290585796277648
0.0,ket_plus_i,0.714604438750769
0.0,ket_minus_i,0.34351272050476067
15.0,ket_0,0.5290585796277649
15.0,ket_1,0.5290585796277649
15.0,ket_plus,0.7532662304986404
15.0,ket_minus,0.3048509287568892
15.0,ket_plus_i,0.6850869415354153
15.0,ket_minus_i,0.37303021772011435
30.0,ket_0,0.5290585796277649
30.0,ket_1,0.5290585796277649
30.0,ket_plus,0.9621945004833277
30.0,ket_minus,0.09592265877220191
30.0,ket_plus_i,0.5985460185446102
30.0,ket_minus_i,0.4595711407109194
45.0,ket_0,0.5290585796277649
45.0,ket_1,0.5290585796277649
45.0,ket_plus,1.1416052732526614
45.0,ket_minus,-0.08348811399713184
45.0,ket_plus_i,0.4608792906645397
45.0,ket_minus_i,0.5972378685909899
60.0,ket_0,0.5290585796277649
60.0,ket_1,0.5290585796277649
60.0,ket_plus,1.2792720011327319
60.0,ket_minus,-0.22115484187720227
60.0,ket_plus_i,0.28146851789520605
60.0,ket_minus_i,0.7766486413603235
75.0,ket_0,0.5290585796277649
75.0,ket_1,0.5290585796277649
75.0,ket_plus,1.365812924123537
75.0,ket_minus,-0.3076957648680074
75.0,ket_plus_i,0.07254024791051861
75.0,ket_minus_i,0.985576911345011
90.0,ket_0,0.5290585796277649
90.0,ket_1,0.5290585796277649
90.0,ket_plus,1.3953304213388908
90.0,ket_minus,-0.3372132620833611
90.0,ket_plus_i,-0.15166740296035708
90.0,ket_minus_i,1.2097845622158867
