profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.8537850243673201,-2.9986114379266313,-2.998611437926639,-0.07287895021188785,-0.07287895021188776,1.3329571072615972e-15,1.3329571072615972e-13
gaussian,-3.417924343403692,-2.9986114379266406,-2.998611437926639,-0.0728789502118831,-0.07287895021188304,9.521122194726311e-16,9.521122194726311e-14
oscillating,-8.885767496535639,-2.9986114379266393,-2.998611437926639,-0.07287895021188384,-0.07287895021188372,1.7138019950507198e-15,1.7138019950507199e-13
