mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.17497120453304096,0.7968090616658889,2.220446049250313e-16,0.0,2.220446049250313e-16,9.7398196504465e-17,1.0,0.6574051171741847,6.343629559705027e-13
