angle_deg,state,tr_F_rho_real
0.0,ket_0,0.6978228081122525
0.0,ket_1,0.6978228081122525
0.0,ket_plus,0.6978228081122524
0.0,ket_minus,0.6978228081122524
0.0,ket_plus_i,0.4515826855924426
0.0,ket_minus_i,0.9440629306320623
15.0,ket_0,0.6978228081122525
15.0,ket_1,0.6978228081122525
15.0,ket_plus,0.8008850005791863
15.0,ket_minus,0.5947606156453185
15.0,ket_plus_i,0.4380142905473378
15.0,ket_minus_i,0.9576313256771669
30.0,ket_0,0.6978228081122525
30.0,ket_1,0.6978228081122525
30.0,ket_plus,0.8969236749478247
30.0,ket_minus,0.49872194127668
30.0,ket_plus_i,0.3982337691115145
30.0,ket_minus_i,0.9974118471129902
45.0,ket_0,0.6978228081122525
45.0,ket_1,0.6978228081122525
45.0,ket_plus,0.9793939542713583
45.0,ket_minus,0.41625166195314633
45.0,ket_plus_i,0.3349520980804038
45.0,ket_minus_i,1.060693518144101
60.0,ket_0,0.6978228081122525
60.0,ket_1,0.6978228081122525
60.0,ket_plus,1.042675625302469
60.0,ket_minus,0.35296999092203574
60.0,ket_plus_i,0.25248181875687026
60.0,ket_minus_i,1.1431637974676345
75.0,ket_0,0.6978228081122525
75.0,ket_1,0.6978228081122525
75.0,ket_plus,1.0824561467382923
75.0,ket_minus,0.3131894694862124
75.0,ket_plus_i,0.15644314438823181
75.0,ket_minus_i,1.2392024718362729
90.0,ket_0,0.6978228081122525
90.0,ket_1,0.6978228081122525
90.0,ket_plus,1.0960245417833971
90.0,ket_minus,0.29962107444110764
90.0,ket_plus_i,0.05338095192129777
90.0,ket_minus_i,1.342264664303207
