angle_deg,state,tr_F_rho_real
0.0,ket_0,0.6991844210999664
0.0,ket_1,0.6991844210999664
0.0,ket_plus,0.6991844210999663
0.0,ket_minus,0.6991844210999663
0.0,ket_plus_i,1.1845331848990108
0.0,ket_minus_i,0.21383565730092174
15.0,ket_0,0.6991844210999664
15.0,ket_1,0.6991844210999664
15.0,ket_plus,0.9037350848125637
15.0,ket_minus,0.49463375738736876
15.0,ket_plus_i,1.1576035791380879
15.0,ket_minus_i,0.2407652630618447
30.0,ket_0,0.6991844210999664
30.0,ket_1,0.6991844210999664
30.0,ket_plus,1.0943459588291025
30.0,ket_minus,0.30402288337083017
30.0,ket_plus_i,1.0786499699846481
30.0,ket_minus_i,0.31971887221528433
45.0,ket_0,0.6991844210999664
45.0,ket_1,0.6991844210999664
45.0,ket_plus,1.258027227084718
45.0,ket_minus,0.14034161511521445
45.0,ket_plus_i,0.9530529154254903
45.0,ket_minus_i,0.4453159267744422
60.0,ket_0,0.6991844210999664
60.0,ket_1,0.6991844210999664
60.0,ket_plus,1.383624281643876
60.0,ket_minus,0.014744560556056552
60.0,ket_plus_i,0.7893716471698747
60.0,ket_minus_i,0.6089971950300578
75.0,ket_0,0.6991844210999664
75.0,ket_1,0.6991844210999664
75.0,ket_plus,1.4625778907973155
75.0,ket_minus,-0.06420904859738313
75.0,ket_plus_i,0.598760773153336
75.0,ket_minus_i,0.7996080690465965
90.0,ket_0,0.6991844210999664
90.0,ket_1,0.6991844210999664
90.0,ket_plus,1.4895074965582387
90.0,ket_minus,-0.09113865435830608
90.0,ket_plus_i,0.3942101094407385
90.0,ket_minus_i,1.004158732759194
