angle_deg,state,tr_F_rho_real
0.0,ket_0,0.15033915798527192
0.0,ket_1,0.15033915798527192
0.0,ket_plus,0.1503391579852719
0.0,ket_minus,0.1503391579852719
0.0,ket_plus_i,-0.09894993461528531
0.0,ket_minus_i,0.39962825058582907
15.0,ket_0,0.15033915798527192
15.0,ket_1,0.15033915798527192
15.0,ket_plus,0.24285568257867363
15.0,ket_minus,0.057822633391870146
15.0,ket_plus_i,-0.1111299661461124
15.0,ket_minus_i,0.4118082821166562
30.0,ket_0,0.15033915798527192
30.0,ket_1,0.15033915798527192
30.0,ket_plus,0.3290673589118209
30.0,ket_minus,-0.028389042941277087
30.0,ket_plus_i,-0.14684001171822156
30.0,ket_minus_i,0.4475183276887653
45.0,ket_0,0.15033915798527192
45.0,ket_1,0.15033915798527192
45.0,ket_plus,0.403099003714141
45.0,ket_minus,-0.10242068774359722
45.0,ket_plus_i,-0.20364649073951416
45.0,ket_minus_i,0.504324806710058
60.0,ket_0,0.15033915798527192
60.0,ket_1,0.15033915798527192
60.0,ket_plus,0.45990548273543363
60.0,ket_minus,-0.15922716676488988
60.0,ket_plus_i,-0.2776781355418343
60.0,ket_minus_i,0.578356451512378
75.0,ket_0,0.15033915798527192
75.0,ket_1,0.15033915798527192
75.0,ket_plus,0.4956155283075428
75.0,ket_minus,-0.194937212336999
75.0,ket_plus_i,-0.3638898118749816
75.0,ket_minus_i,0.6645681278455253
90.0,ket_0,0.15033915798527192
90.0,ket_1,0.15033915798527192
90.0,ket_plus,0.5077955598383699
90.0,ket_minus,-0.2071172438678261
90.0,ket_plus_i,-0.45640633646838336
90.0,ket_minus_i,0.7570846524389271
