mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,320,0.1608763027249578,0.38964929060615416,2.220446049250313e-16,0.0,2.220446049250313e-16,9.711774054106678e-17,1.0,0.7713746734489462,1.3691458610829642e-12
