mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,96,0.28199732891567514,0.5753852533822232,2.220446049250313e-16,0.0,2.220446049250313e-16,8.031171672456204e-17,1.0,0.7497374187877439,1.4308548625615285e-12
