angle_deg,state,tr_F_rho_real
0.0,ket_0,0.2864920396538741
0.0,ket_1,0.2864920396538741
0.0,ket_plus,0.28649203965387404
0.0,ket_minus,0.28649203965387404
0.0,ket_plus_i,0.523776454126986
0.0,ket_minus_i,0.049207625180762105
15.0,ket_0,0.2864920396538741
15.0,ket_1,0.2864920396538741
15.0,ket_plus,0.4691244332235859
15.0,ket_minus,0.1038596460841622
15.0,ket_plus_i,0.4997324433731692
15.0,ket_minus_i,0.0732516359345789
30.0,ket_0,0.2864920396538741
30.0,ket_1,0.2864920396538741
30.0,ket_plus,0.6393107309858225
30.0,ket_minus,-0.06632665167807439
30.0,ket_plus_i,0.42923897070998496
30.0,ket_minus_i,0.14374510859776315
45.0,ket_0,0.2864920396538741
45.0,ket_1,0.2864920396538741
45.0,ket_plus,0.7854530179942423
45.0,ket_minus,-0.2124689386864942
45.0,ket_plus_i,0.31710004980345735
45.0,ket_minus_i,0.25588402950429073
60.0,ket_0,0.2864920396538741
60.0,ket_1,0.2864920396538741
60.0,ket_plus,0.8975919389007698
60.0,ket_minus,-0.32460785959302174
60.0,ket_plus_i,0.17095776279503758
60.0,ket_minus_i,0.4020263165127105
75.0,ket_0,0.2864920396538741
75.0,ket_1,0.2864920396538741
75.0,ket_plus,0.9680854115639542
75.0,ket_minus,-0.39510133225620614
75.0,ket_plus_i,0.0007714650328008443
75.0,ket_minus_i,0.5722126142749473
90.0,ket_0,0.2864920396538741
90.0,ket_1,0.2864920396538741
90.0,ket_plus,0.992129422317771
90.0,ket_minus,-0.41914534301002293
90.0,ket_plus_i,-0.18186092853691088
90.0,ket_minus_i,0.7548450078446589
