n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,gaussian,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0005149091572394454,0.0005149091572394454,0.027644237663278715,0.027644237663279825,0.004285714285714286,0.0006796680559010171,0.008749725808567099,2.65495349970182e-05,0.2742857142857143
1,gaussian,0.03,2.0,64,0.12,0.0036,700,0.029257142857142857,-0.0006865455429859257,0.0006865455429859257,0.0560015343548463,0.02835729669156758,0.005714285714285714,0.0006796680559010171,0.008699512174084647,2.654953499701816e-05,0.64
2,gaussian,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.000514909157239445,0.000514909157239445,0.07487597323206335,0.018874438877217056,0.004285714285714286,0.000679668055901017,0.008661851948222807,2.6549534997018203e-05,0.9142857142857143
3,gaussian,0.03,2.0,64,0.12,0.0036,700,0.014628571428571428,-0.00034327277149296304,0.00034327277149296304,0.08670090604969838,0.011824932817635025,0.002857142857142857,0.000679668055901017,0.008636745130981581,2.6549534997018183e-05,1.0971428571428572
4,gaussian,0.03,2.0,64,0.12,0.0036,700,0.029257142857142857,-0.0006865455429859276,0.0006865455429859276,0.10895942760103175,0.02225852155133337,0.005714285714285714,0.0006796680559010171,0.008586531496499131,2.654953499701809e-05,1.4628571428571429
5,gaussian,0.03,2.0,64,0.12,0.0036,700,0.0,0.0,-0.0,0.10895942760103175,0.0,0.0,0.0006796680559010171,0.008586531496499131,2.654953499701809e-05,1.4628571428571429
6,gaussian,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0005149091572394446,0.0005149091572394446,0.12466566205486242,0.015706234453830667,0.004285714285714286,0.000679668055901017,0.008548871270637292,2.6549534997018088e-05,1.737142857142857
7,gaussian,0.03,2.0,64,0.12,0.0036,700,0.014628571428571428,-0.0003432727714929627,0.0003432727714929627,0.13474216817976686,0.010076506124904447,0.002857142857142857,0.000679668055901017,0.008523764453396067,2.6549534997018017e-05,1.92
8,gaussian,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.000514909157239444,0.000514909157239444,0.14933774742427078,0.014595579244503915,0.004285714285714286,0.000679668055901017,0.008486104227534229,2.6549534997018057e-05,2.1942857142857144
9,gaussian,0.03,2.0,64,0.12,0.0036,700,0.007314285714285714,-0.00017163638574648168,0.00017163638574648168,0.1540761036710305,0.004738356246759723,0.0014285714285714286,0.000679668055901017,0.008473550818913616,2.6549534997018074e-05,2.2857142857142856
