profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
gaussian,14.533716916423923,0.008773753048849947,0.41003360998600047,0.06880552344252304,0.0028035714285714287,0.0006796680559010171,2.6549534997018054e-05
