profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
oscillating,13.263915260064245,0.013788459625192876,0.08688088414470818,0.0753925202621625,0.002848214285714286,0.015468545431184855,0.0006042584963181817
