angle_deg,state,tr_F_rho_real
0.0,ket_0,0.5122649833080862
0.0,ket_1,0.5122649833080862
0.0,ket_plus,0.5122649833080861
0.0,ket_minus,0.5122649833080861
0.0,ket_plus_i,0.714523091891197
0.0,ket_minus_i,0.31000687472497523
15.0,ket_0,0.5122649833080862
15.0,ket_1,0.5122649833080862
15.0,ket_plus,0.6736031508180016
15.0,ket_minus,0.3509268157981706
15.0,ket_plus_i,0.693282519182343
15.0,ket_minus_i,0.3312474474338293
30.0,ket_0,0.5122649833080862
30.0,ket_1,0.5122649833080862
30.0,ket_plus,0.8239463888360447
30.0,ket_minus,0.2005835777801276
30.0,ket_plus_i,0.6310083109841833
30.0,ket_minus_i,0.39352165563198893
45.0,ket_0,0.5122649833080862
45.0,ket_1,0.5122649833080862
45.0,ket_plus,0.9530490541452337
45.0,ket_minus,0.07148091247093857
45.0,ket_plus_i,0.5319443516724275
45.0,ket_minus_i,0.49258561494374475
60.0,ket_0,0.5122649833080862
60.0,ket_1,0.5122649833080862
60.0,ket_plus,1.0521130134569894
60.0,ket_minus,-0.027583046840817246
60.0,ket_plus_i,0.40284168636323847
60.0,ket_minus_i,0.6216882802529338
75.0,ket_0,0.5122649833080862
75.0,ket_1,0.5122649833080862
75.0,ket_plus,1.1143872216551491
75.0,ket_minus,-0.089857255038977
75.0,ket_plus_i,0.25249844834519536
75.0,ket_minus_i,0.7720315182709769
90.0,ket_0,0.5122649833080862
90.0,ket_1,0.5122649833080862
90.0,ket_plus,1.1356277943640032
90.0,ket_minus,-0.11109782774783104
90.0,ket_plus_i,0.09116028083527994
90.0,ket_minus_i,0.9333696857808923
