K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.35283648689143426,0.10192930883064198,0.101929308830642,1.361511028282611e-16,1.361511028282611e-14
8,0.17641824344571713,0.10192930883064198,0.101929308830642,1.361511028282611e-16,1.361511028282611e-14
16,0.08820912172285857,0.10192930883064198,0.101929308830642,1.361511028282611e-16,1.361511028282611e-14
32,0.04410456086142928,0.101929308830642,0.101929308830642,0.0,0.0
64,0.02205228043071464,0.10192930883064201,0.101929308830642,1.361511028282611e-16,1.361511028282611e-14
128,0.01102614021535732,0.10192930883064198,0.101929308830642,1.361511028282611e-16,1.361511028282611e-14
