angle_deg,state,tr_F_rho_real
0.0,ket_0,0.12814481819556767
0.0,ket_1,0.12814481819556767
0.0,ket_plus,0.12814481819556764
0.0,ket_minus,0.12814481819556764
0.0,ket_plus_i,0.663591366968176
0.0,ket_minus_i,-0.40730173057704067
15.0,ket_0,0.12814481819556767
15.0,ket_1,0.12814481819556767
15.0,ket_plus,0.38638661335391306
15.0,ket_minus,-0.1300969769627778
15.0,ket_plus_i,0.6295931896541271
15.0,ket_minus_i,-0.3733035532629918
30.0,ket_0,0.12814481819556767
30.0,ket_1,0.12814481819556767
30.0,ket_plus,0.6270296569369619
30.0,ket_minus,-0.37074002054582667
30.0,ket_plus_i,0.5299155773112886
30.0,ket_minus_i,-0.27362594092015324
45.0,ket_0,0.12814481819556767
45.0,ket_1,0.12814481819556767
45.0,ket_plus,0.8336745232059619
45.0,ket_minus,-0.5773848868148267
45.0,ket_plus_i,0.3713513944957817
45.0,ket_minus_i,-0.11506175810464644
60.0,ket_0,0.12814481819556767
60.0,ket_1,0.12814481819556767
60.0,ket_plus,0.9922387060214688
60.0,ket_minus,-0.7359490696303335
60.0,ket_plus_i,0.16470652822678175
60.0,ket_minus_i,0.09158310816435353
75.0,ket_0,0.12814481819556767
75.0,ket_1,0.12814481819556767
75.0,ket_plus,1.0919163183643075
75.0,ket_minus,-0.8356266819731721
75.0,ket_plus_i,-0.07593651535626725
75.0,ket_minus_i,0.33222615174740255
90.0,ket_0,0.12814481819556767
90.0,ket_1,0.12814481819556767
90.0,ket_plus,1.1259144956783562
90.0,ket_minus,-0.869624859287221
90.0,ket_plus_i,-0.33417831051461266
90.0,ket_minus_i,0.5904679469057479
