K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.0748347094430749,0.03446261246106314,0.03446261246106314,0.0,0.0
8,0.03741735472153745,0.03446261246106314,0.03446261246106314,0.0,0.0
16,0.018708677360768724,0.03446261246106314,0.03446261246106314,0.0,0.0
32,0.009354338680384362,0.03446261246106314,0.03446261246106314,0.0,0.0
64,0.004677169340192181,0.03446261246106314,0.03446261246106314,0.0,0.0
128,0.0023385846700960905,0.03446261246106314,0.03446261246106314,0.0,0.0
