profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
oscillating,6.816360886217793,0.020195780985179615,0.020228505503538163,0.14670584740047,0.0026964285714285714,0.022625444811536752,0.0008838334102692677
