profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
oscillating,-1.7069995386750132,0.02984653881811279,0.021095949556089733,-0.5858232397509656,0.004228395061728395,-0.03161320733443612,0.07824406886989427
