seed,n_sites,n_cases,t_final,gamma_deph,eta0,intercept_max_abs_residual,coef_dt_max_abs_residual,coef_dmu_max_abs_residual,coef_dt_dmu_max_abs_residual,fit_r2_max_abs_residual,intercept_mean_abs_residual,coef_dt_mean_abs_residual,coef_dmu_mean_abs_residual,coef_dt_dmu_mean_abs_residual,fit_r2_mean_abs_residual,max_residual_overall,mean_residual_overall,intercept_abs,intercept_abs_tol,intercept_rel_tol,intercept_scaled_tol,pass_intercept_tol,pass_intercept_scaled_tol,pass_all
20270231,5,12,0.8999999999999999,0.7699607000165558,1.2909874353267905,0.010451882989280632,2.640247559651702,-0.022881082942481857,-6.15264042543058,0.9411945244754985,-0.00083194215335592,0.20333189917850075,0.001152911182249752,-0.26910311560543904,0.9847057069740373,0.1911739604482533,0.00695406308478955,0.010451882989280632,0.0005,0.08,0.015293916835860264,False,True,True
