profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.2535729815077702,-0.6119572843748956,-0.6119572843748956,-0.2332722150962721,-0.2332722150962721,0.0,0.0
gaussian,-0.6979299545234366,-0.6119572843748954,-0.6119572843748956,-0.23327221509627208,-0.23327221509627202,2.3796726587582666e-16,2.3796726587582666e-14
oscillating,1.232535611007498,-0.6119572843748957,-0.6119572843748956,-0.23327221509627227,-0.23327221509627216,4.75934531751653e-16,4.75934531751653e-14
