n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.02081652972743406,0.0016210221557353618,-0.0016210221557353618,0.022340379843481663,0.022340379843482774,0.0033333333333333335,-0.031275092692249505,-0.33463540355761656,0.027150899690264584,0.21333333333333335
1,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.04163305945486812,0.0032420443114707237,-0.0032420443114707237,0.05600153435484547,0.03366115451136381,0.006666666666666667,-0.031275092692249505,-0.3323970396542211,0.02715089969026458,0.64
2,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.02081652972743406,0.0016210221557353623,-0.0016210221557353623,0.07081055490819438,0.014809020553348907,0.0033333333333333335,-0.031275092692249505,-0.3312778577025234,0.02715089969026458,0.8533333333333334
3,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.02081652972743406,0.004756389854952818,-0.004756389854952818,0.09310611610711021,0.022295561198915834,0.0033333333333333335,-0.031275092692249505,-0.33015867575082564,0.02715089969026458,1.0666666666666667
4,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.02081652972743406,0.0016210221557353623,-0.0016210221557353623,0.10705033745705532,0.013944221349945107,0.0033333333333333335,-0.031275092692249505,-0.3290394937991279,0.02715089969026458,1.28
5,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.04163305945486812,0.00637741201068818,-0.00637741201068818,0.13795260319344405,0.030902265736388726,0.006666666666666667,-0.03127509269224949,-0.3268011298957324,0.02715089969026458,1.7066666666666668
6,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.04163305945486812,0.0032420443114707237,-0.0032420443114707237,0.16282482679316831,0.02487222359972427,0.006666666666666667,-0.0312750926922495,-0.324562765992337,0.02715089969026458,2.1333333333333333
7,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.02081652972743406,0.001621022155735362,-0.001621022155735362,0.17458704658406904,0.011762219790900724,0.0033333333333333335,-0.031275092692249505,-0.32344358404063933,0.02715089969026458,2.3466666666666667
8,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.0,0.0,-0.0,0.17458704658406904,0.0,0.0,-0.031275092692249505,-0.32344358404063933,0.02715089969026458,2.3466666666666667
9,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.02081652972743406,0.0016210221557353618,-0.0016210221557353618,0.1859665960888224,0.011379549504753367,0.0033333333333333335,-0.0312750926922495,-0.3223244020889416,0.02715089969026458,2.56
10,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.04163305945486812,0.00637741201068818,-0.00637741201068818,0.21282799878531747,0.026861402696495063,0.006666666666666667,-0.0312750926922495,-0.32008603818554615,0.02715089969026458,2.986666666666667
11,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.0,0.0,-0.0,0.21282799878531747,0.0,0.0,-0.0312750926922495,-0.32008603818554615,0.02715089969026458,2.986666666666667
12,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.04163305945486812,0.003242044311470723,-0.003242044311470723,0.23395293415357815,0.021124935368260683,0.006666666666666667,-0.03127509269224949,-0.31784767428215066,0.02715089969026458,3.4133333333333336
13,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.0,0.0,-0.0,0.23395293415357815,0.0,0.0,-0.03127509269224949,-0.31784767428215066,0.02715089969026458,3.4133333333333336
14,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.0,0.0,-0.0,0.23395293415357815,0.0,0.0,-0.03127509269224949,-0.31784767428215066,0.02715089969026458,3.4133333333333336
15,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.02081652972743406,0.001621022155735361,-0.001621022155735361,0.24410210294401902,0.010149168790440866,0.0033333333333333335,-0.03127509269224949,-0.31672849233045297,0.027150899690264584,3.6266666666666665
16,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.02081652972743406,0.0016210221557353614,-0.0016210221557353614,0.254001195032584,0.009899092088564987,0.0033333333333333335,-0.031275092692249484,-0.31560931037875517,0.02715089969026458,3.84
17,constant,0.03,2.0,64,0.1720422191924741,0.005161266575774223,300,0.0,0.0,-0.0,0.254001195032584,0.0,0.0,-0.031275092692249484,-0.31560931037875517,0.02715089969026458,3.84
