seed,k_layers,mu_min,mu_max,d0,growth,holo_growth,d_max,mix_pure,weight_mode,lambda_raw_unreg,lambda_cut_unreg,lambda_raw_reg,lambda_cut_reg,trace_raw_max,trace_cut_max,dyn_norm_raw_mean,dyn_norm_cut_mean,mean_d_raw,mean_d_eff,max_d_raw,max_d_eff,mean_cut_fraction,resolution_std_raw_unreg,resolution_std_cut_reg,resolution_std_raw_reg,resolution_relspan_raw_unreg,resolution_relspan_cut_reg,resolution_stability_gain,pass_trace_1e-11,pass_stability_gain_gt_1,pass_all
20270232,20,0.0,7.0,2,0.7471998307752721,0.4308372243375485,192,0.6702584680874656,uniform,-0.09539192437893278,-0.10953612182900399,-0.03207003519027096,-0.04495599239358943,1.261258496534626e-16,8.326672684688674e-17,1.0748328542610854,0.5066662096094026,62.45,13.25,192.0,41.0,0.5894302825278761,0.06918600100344419,0.034985262017915054,0.02813665570876827,5.540496060121132,19.481536179716937,1.977575613640219,True,True,True
