profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
gaussian,15.48727026504983,0.01466597594490163,0.23545134595004025,0.0645691579526899,0.0026875000000000002,0.0009941330396813558,3.8833324149275264e-05
