profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
oscillating,8.686411813782538,0.02008657458061519,0.057307484979461365,0.1151223337596454,0.0027410714285714287,0.022625444811536756,0.0008838334102692659
