n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,constant,0.03,2.0,64,0.12,0.0036,700,0.0,0.0,-0.0,8.040652167295921e-16,0.0,0.0,0.022625444811536756,0.19999186207850717,0.000883833410269268,0.0
1,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.001295180502071398,0.001295180502071398,0.01959000920161052,0.019590009201609714,0.002857142857142857,0.022625444811536756,0.19942045675828285,0.0008838334102692679,0.18285714285714286
2,constant,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.0006475902510356991,0.0006475902510356991,0.027644237663274916,0.008054228461664398,0.0014285714285714286,0.022625444811536756,0.1991347540981707,0.0008838334102692679,0.2742857142857143
3,constant,0.03,2.0,64,0.12,0.0036,700,0.054857142857142854,-0.003237951255178497,0.003237951255178497,0.062467458442165474,0.03482322077889056,0.007142857142857143,0.022625444811536763,0.19770624079760998,0.000883833410269268,0.7314285714285714
4,constant,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0019427707531070976,0.0019427707531070976,0.0808545011445557,0.01838704270239022,0.004285714285714286,0.022625444811536763,0.19684913281727354,0.0008838334102692679,1.0057142857142858
5,constant,0.03,2.0,64,0.12,0.0036,700,0.0,0.0,-0.0,0.0808545011445557,0.0,0.0,0.022625444811536763,0.19684913281727354,0.0008838334102692679,1.0057142857142858
6,constant,0.03,2.0,64,0.12,0.0036,700,0.06582857142857143,-0.0038855415062141953,0.0038855415062141953,0.11427945513510943,0.03342495399055373,0.008571428571428572,0.022625444811536756,0.19513491685660056,0.000883833410269268,1.5542857142857143
7,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0012951805020713987,0.0012951805020713987,0.1246656620548595,0.010386206919750077,0.002857142857142857,0.022625444811536756,0.19456351153637627,0.000883833410269268,1.737142857142857
8,constant,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0035047331081785563,0.0035047331081785563,0.14548486016371603,0.020819198108856532,0.004285714285714286,0.02262544481153675,0.19370640355603974,0.000883833410269268,2.0114285714285716
9,constant,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.0006475902510356991,0.0006475902510356991,0.150414069706983,0.004929209543266977,0.0014285714285714286,0.022625444811536756,0.19342070089592767,0.0008838334102692679,2.1028571428571428
10,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.001295180502071399,0.001295180502071399,0.160074108947247,0.009660039240263985,0.002857142857142857,0.022625444811536756,0.19284929557570335,0.000883833410269268,2.2857142857142856
11,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0012951805020713985,0.0012951805020713985,0.16948731098702993,0.009413202039782936,0.002857142857142857,0.022625444811536756,0.19227789025547903,0.000883833410269268,2.4685714285714284
12,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0012951805020713985,0.0012951805020713985,0.17867202476782626,0.009184713780796327,0.002857142857142857,0.02262544481153675,0.19170648493525466,0.000883833410269268,2.6514285714285712
13,constant,0.03,2.0,64,0.12,0.0036,700,0.0,0.0,-0.0,0.17867202476782626,0.0,0.0,0.02262544481153675,0.19170648493525466,0.000883833410269268,2.6514285714285712
14,constant,0.03,2.0,64,0.12,0.0036,700,0.043885714285714285,-0.0025903610041427974,0.0025903610041427974,0.19641675002152806,0.0177447252537018,0.005714285714285714,0.02262544481153675,0.19056367429480606,0.000883833410269268,3.0171428571428573
15,constant,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0019427707531070976,0.0019427707531070976,0.20922815017985766,0.0128114001583296,0.004285714285714286,0.022625444811536752,0.18970656631446964,0.000883833410269268,3.2914285714285714
16,constant,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.0006475902510356998,0.0006475902510356998,0.21341104893247775,0.004182898752620096,0.0014285714285714286,0.022625444811536756,0.1894208636543575,0.000883833410269268,3.382857142857143
17,constant,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.0006475902510356988,0.0006475902510356988,0.21755210533177913,0.004141056399301374,0.0014285714285714286,0.022625444811536756,0.18913516099424535,0.0008838334102692681,3.474285714285714
18,constant,0.03,2.0,64,0.12,0.0036,700,0.043885714285714285,-0.0025903610041427974,0.0025903610041427974,0.23371847854778166,0.016166373216002533,0.005714285714285714,0.022625444811536756,0.18799235035379672,0.000883833410269268,3.84
19,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0012951805020713985,0.0012951805020713985,0.24157593144033918,0.007857452892557515,0.002857142857142857,0.022625444811536756,0.18742094503357243,0.000883833410269268,4.022857142857143
20,constant,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0019427707531070979,0.0019427707531070979,0.25309837839196275,0.011522446951623577,0.004285714285714286,0.022625444811536756,0.18656383705323595,0.0008838334102692679,4.297142857142857
21,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0012951805020713987,0.0012951805020713987,0.2606125841843199,0.00751420579235712,0.002857142857142857,0.022625444811536756,0.18599243173301166,0.000883833410269268,4.48
22,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0012951805020713987,0.0012951805020713987,0.26799893016859944,0.007386345984279563,0.002857142857142857,0.022625444811536756,0.18542102641278735,0.000883833410269268,4.662857142857143
23,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0012951805020713987,0.0012951805020713987,0.2752621551743777,0.007263225005778251,0.002857142857142857,0.022625444811536756,0.18484962109256306,0.000883833410269268,4.845714285714286
24,constant,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0019427707531070983,0.0019427707531070983,0.28593561390198785,0.010673458727610163,0.004285714285714286,0.022625444811536752,0.18399251311222659,0.0008838334102692679,5.12
25,constant,0.03,2.0,64,0.12,0.0036,700,0.043885714285714285,-0.002590361004142798,0.002590361004142798,0.29977413210509485,0.013838518203106998,0.005714285714285714,0.022625444811536756,0.18284970247177798,0.0008838334102692679,5.485714285714286
26,constant,0.03,2.0,64,0.12,0.0036,700,0.06582857142857143,-0.0038855415062141953,0.0038855415062141953,0.3197457498199497,0.01997161771485484,0.008571428571428572,0.022625444811536756,0.18113548651110506,0.0008838334102692681,6.034285714285715
27,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0012951805020713985,0.0012951805020713985,0.3262053313291055,0.006459581509155821,0.002857142857142857,0.022625444811536756,0.18056408119088074,0.000883833410269268,6.217142857142857
28,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0012951805020713983,0.0012951805020713983,0.33257057071465207,0.006365239385546562,0.002857142857142857,0.022625444811536756,0.17999267587065645,0.0008838334102692681,6.4
29,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0012951805020713983,0.0012951805020713983,0.33884391245488443,0.006273341740232363,0.002857142857142857,0.022625444811536756,0.17942127055043214,0.0008838334102692682,6.582857142857143
30,constant,0.03,2.0,64,0.12,0.0036,700,0.06582857142857143,-0.005447503861285656,0.005447503861285656,0.3627792408910452,0.023935328436160752,0.008571428571428572,0.022625444811536756,0.17770705458975922,0.0008838334102692681,7.131428571428572
31,constant,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.0006475902510356994,0.0006475902510356994,0.36577188686548445,0.0029926459744392675,0.0014285714285714286,0.022625444811536756,0.17742135192964706,0.0008838334102692681,7.222857142857142
32,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0012951805020713987,0.0012951805020713987,0.37169485147514775,0.005922964609663295,0.002857142857142857,0.022625444811536756,0.17684994660942274,0.000883833410269268,7.405714285714286
33,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0012951805020713983,0.0012951805020713983,0.37753624413024217,0.005841392655094424,0.002857142857142857,0.022625444811536756,0.17627854128919845,0.000883833410269268,7.588571428571429
34,constant,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0019427707531070983,0.0019427707531070983,0.3861492045486847,0.008612960418442506,0.004285714285714286,0.022625444811536756,0.175421433308862,0.0008838334102692681,7.862857142857143
35,constant,0.03,2.0,64,0.12,0.0036,700,0.043885714285714285,-0.0025903610041427974,0.0025903610041427974,0.3973633380329892,0.0112141334843045,0.005714285714285714,0.022625444811536763,0.17427862266841343,0.000883833410269268,8.228571428571428
36,constant,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.0006475902510356991,0.0006475902510356991,0.4001199688968202,0.0027566308638310444,0.0014285714285714286,0.022625444811536756,0.17399292000830124,0.000883833410269268,8.32
37,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.001295180502071399,0.001295180502071399,0.4055782127187346,0.005458243821914399,0.002857142857142857,0.022625444811536756,0.17342151468807693,0.000883833410269268,8.502857142857144
38,constant,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.0006475902510356994,0.0006475902510356994,0.40828017074678036,0.0027019580280457367,0.0014285714285714286,0.022625444811536756,0.1731358120279648,0.000883833410269268,8.594285714285714
39,constant,0.03,2.0,64,0.12,0.0036,700,0.043885714285714285,-0.002590361004142798,0.002590361004142798,0.4189107595891981,0.010630588842417743,0.005714285714285714,0.022625444811536756,0.17199300138751616,0.000883833410269268,8.96
40,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.001295180502071399,0.001295180502071399,0.4241219058997965,0.00521114631059838,0.002857142857142857,0.022625444811536756,0.17142159606729185,0.000883833410269268,9.142857142857142
41,constant,0.03,2.0,64,0.12,0.0036,700,0.0,0.0,-0.0,0.4241219058997965,0.0,0.0,0.022625444811536756,0.17142159606729185,0.000883833410269268,9.142857142857142
42,constant,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0019427707531070976,0.0019427707531070976,0.4318117875327295,0.007689881632932993,0.004285714285714286,0.022625444811536756,0.1705644880869554,0.000883833410269268,9.417142857142856
43,constant,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0019427707531070983,0.0019427707531070983,0.4393528156530685,0.007541028120339022,0.004285714285714286,0.022625444811536756,0.16970738010661893,0.000883833410269268,9.691428571428572
44,constant,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0019427707531070976,0.0019427707531070976,0.4467485551354776,0.007395739482409125,0.004285714285714286,0.022625444811536756,0.16885027212628248,0.0008838334102692678,9.965714285714286
45,constant,0.03,2.0,64,0.12,0.0036,700,0.043885714285714285,-0.0025903610041427974,0.0025903610041427974,0.4563893122635714,0.009640757128093758,0.005714285714285714,0.022625444811536756,0.16770746148583385,0.000883833410269268,10.331428571428571
46,constant,0.03,2.0,64,0.12,0.0036,700,0.0,0.0,-0.0,0.4563893122635714,0.0,0.0,0.022625444811536756,0.16770746148583385,0.000883833410269268,10.331428571428571
47,constant,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0019427707531070983,0.0019427707531070983,0.46345877582943606,0.0070694635658646865,0.004285714285714286,0.022625444811536756,0.1668503535054974,0.0008838334102692677,10.605714285714285
48,constant,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.0006475902510356991,0.0006475902510356991,0.4657851653787862,0.0023263895493501607,0.0014285714285714286,0.022625444811536756,0.16656465084538524,0.0008838334102692678,10.697142857142858
49,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0012951805020713985,0.0012951805020713985,0.4703934286670929,0.004608263288306658,0.002857142857142857,0.022625444811536756,0.16599324552516093,0.0008838334102692679,10.88
50,constant,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.001295180502071398,0.001295180502071398,0.4749430142488943,0.0045495855818014075,0.002857142857142857,0.022625444811536756,0.16542184020493664,0.000883833410269268,11.062857142857142
51,constant,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.0006475902510356994,0.0006475902510356994,0.47719604991826003,0.002253035669365744,0.0014285714285714286,0.022625444811536756,0.16513613754482448,0.000883833410269268,11.154285714285715
52,constant,0.03,2.0,64,0.12,0.0036,700,0.043885714285714285,-0.0025903610041427974,0.0025903610041427974,0.48606536078115054,0.0088693108628905,0.005714285714285714,0.022625444811536756,0.16399332690437587,0.0008838334102692681,11.52
