n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.07366180463309395,-0.00014905770142193377,0.00014905770142193377,0.06104703803960281,0.06104703803959528,0.011111111111111112,-0.03287275531263393,-0.32991662754164797,0.024730664098587214,0.7111111111111111
1,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.018415451158273487,-3.726442535548275e-05,3.726442535548275e-05,0.07319012915587944,0.012143091116276629,0.002777777777777778,-0.03287275531263393,-0.32898989544181184,0.024730664098587214,0.8888888888888888
2,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.036830902316546975,-7.452885071096581e-05,7.452885071096581e-05,0.0958690449478259,0.02267891579194646,0.005555555555555556,-0.032872755312633936,-0.3271364312421397,0.024730664098587214,1.2444444444444445
3,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.018415451158273487,-3.7264425355483984e-05,3.7264425355483984e-05,0.10656595882802547,0.010696913880199568,0.002777777777777778,-0.032872755312633936,-0.32620969914230363,0.02473066409858721,1.4222222222222223
4,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.018415451158273487,-3.7264425355484295e-05,3.7264425355484295e-05,0.11690684913753874,0.010340890309513268,0.002777777777777778,-0.032872755312633936,-0.32528296704246756,0.02473066409858721,1.6
5,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.018415451158273487,-3.726442535548306e-05,3.726442535548306e-05,0.12693054534140635,0.010023696203867616,0.002777777777777778,-0.032872755312633936,-0.32435623494263144,0.024730664098587214,1.7777777777777777
6,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.09207725579136744,-0.00018632212677741652,0.00018632212677741652,0.17320520674917955,0.0462746614077732,0.013888888888888888,-0.032872755312633936,-0.31972257444345104,0.02473066409858721,2.6666666666666665
7,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.018415451158273487,-3.726442535548368e-05,3.726442535548368e-05,0.18182028230492453,0.008615075555744978,0.002777777777777778,-0.032872755312633936,-0.3187958423436149,0.02473066409858721,2.8444444444444446
8,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.05524635347482046,-0.00011179327606645041,0.00011179327606645041,0.2066144054561564,0.02479412315123186,0.008333333333333333,-0.032872755312633936,-0.31601564604410665,0.02473066409858721,3.3777777777777778
9,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.018415451158273487,-3.726442535548337e-05,3.726442535548337e-05,0.2145591551764101,0.007944749720253719,0.002777777777777778,-0.03287275531263393,-0.3150889139442705,0.02473066409858721,3.5555555555555554
10,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.07366180463309395,-0.00014905770142193377,0.00014905770142193377,0.24493002679463924,0.03037087161822913,0.011111111111111112,-0.032872755312633936,-0.3113819855449262,0.02473066409858721,4.266666666666667
11,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.0,0.0,-0.0,0.24493002679463924,0.0,0.0,-0.032872755312633936,-0.3113819855449262,0.02473066409858721,4.266666666666667
12,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.05524635347482046,-0.00011179327606644887,0.00011179327606644887,0.2663844632679217,0.021454436473282462,0.008333333333333333,-0.03287275531263394,-0.308601789245418,0.024730664098587214,4.8
13,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.036830902316546975,-7.452885071096581e-05,7.452885071096581e-05,0.280124138896226,0.013739675628304304,0.005555555555555556,-0.032872755312633936,-0.30674832504574573,0.02473066409858721,5.155555555555556
14,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.0,0.0,-0.0,0.280124138896226,0.0,0.0,-0.032872755312633936,-0.30674832504574573,0.02473066409858721,5.155555555555556
15,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.0,0.0,-0.0,0.280124138896226,0.0,0.0,-0.032872755312633936,-0.30674832504574573,0.02473066409858721,5.155555555555556
16,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.0,0.0,-0.0,0.280124138896226,0.0,0.0,-0.032872755312633936,-0.30674832504574573,0.02473066409858721,5.155555555555556
17,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.0,0.0,-0.0,0.280124138896226,0.0,0.0,-0.032872755312633936,-0.30674832504574573,0.02473066409858721,5.155555555555556
18,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.05524635347482046,-0.00011179327606645102,0.00011179327606645102,0.29995955245129413,0.019835413555068127,0.008333333333333333,-0.032872755312633936,-0.30396812874623746,0.024730664098587204,5.688888888888889
19,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.05524635347482046,-0.00011179327606644949,0.00011179327606644949,0.31893634697989626,0.018976794528602126,0.008333333333333333,-0.032872755312633936,-0.3011879324467292,0.024730664098587214,6.222222222222222
20,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.036830902316546975,-7.452885071096642e-05,7.452885071096642e-05,0.3311438559813972,0.012207509001500916,0.005555555555555556,-0.032872755312633936,-0.29933446824705706,0.02473066409858721,6.5777777777777775
21,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.036830902316546975,-7.452885071096612e-05,7.452885071096612e-05,0.34301651832851127,0.011872662347114094,0.005555555555555556,-0.032872755312633936,-0.29748100404738487,0.02473066409858721,6.933333333333334
22,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.018415451158273487,-3.726442535548368e-05,3.726442535548368e-05,0.3488320958430316,0.0058155775145203314,0.002777777777777778,-0.032872755312633936,-0.29655427194754874,0.02473066409858721,7.111111111111111
23,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.07366180463309395,-0.00014905770142193377,0.00014905770142193377,0.3713293553783028,0.022497259535271208,0.011111111111111112,-0.032872755312633936,-0.2928473435482044,0.02473066409858721,7.822222222222222
24,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.018415451158273487,-3.726442535548306e-05,3.726442535548306e-05,0.37677016125643475,0.005440805878131949,0.002777777777777778,-0.032872755312633936,-0.29192061144836834,0.024730664098587214,8.0
25,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.018415451158273487,-3.726442535548306e-05,3.726442535548306e-05,0.38214041530101583,0.00537025404458108,0.002777777777777778,-0.032872755312633936,-0.2909938793485322,0.02473066409858721,8.177777777777777
26,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.0,0.0,-0.0,0.38214041530101583,0.0,0.0,-0.032872755312633936,-0.2909938793485322,0.02473066409858721,8.177777777777777
27,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.018415451158273487,-3.726442535548275e-05,3.726442535548275e-05,0.3874414316739324,0.005301016372916578,0.002777777777777778,-0.032872755312633936,-0.29006714724869614,0.024730664098587214,8.355555555555556
28,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.036830902316546975,-7.45288507109655e-05,7.45288507109655e-05,0.39784072507470813,0.010399293400775722,0.005555555555555556,-0.03287275531263393,-0.2882136830490239,0.02473066409858721,8.71111111111111
29,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.05524635347482046,-0.00011179327606645133,0.00011179327606645133,0.4129501244443399,0.015109399369631793,0.008333333333333333,-0.03287275531263393,-0.28543348674951563,0.024730664098587214,9.244444444444444
30,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.036830902316546975,-7.452885071096642e-05,7.452885071096642e-05,0.4227090878059946,0.00975896336165466,0.005555555555555556,-0.032872755312633936,-0.2835800225498435,0.024730664098587214,9.6
31,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.018415451158273487,-3.726442535548368e-05,3.726442535548368e-05,0.42749731741391994,0.004788229607925354,0.002777777777777778,-0.03287275531263393,-0.28265329045000737,0.02473066409858721,9.777777777777779
32,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.018415451158273487,-3.726442535548337e-05,3.726442535548337e-05,0.4322259317038809,0.004728614289960964,0.002777777777777778,-0.03287275531263393,-0.2817265583501713,0.024730664098587214,9.955555555555556
33,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.05524635347482046,-0.00011179327606644979,0.00011179327606644979,0.4460626456727995,0.013836713968918612,0.008333333333333333,-0.032872755312633936,-0.2789463620506631,0.02473066409858721,10.488888888888889
34,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.0,0.0,-0.0,0.4460626456727995,0.0,0.0,-0.032872755312633936,-0.2789463620506631,0.02473066409858721,10.488888888888889
35,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.07366180463309395,-0.00014905770142193347,0.00014905770142193347,0.4637264398194094,0.0176637941466099,0.011111111111111112,-0.032872755312633936,-0.2752394336513187,0.024730664098587214,11.2
36,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.09207725579136744,0.005266128347785253,-0.005266128347785253,0.499085932112561,0.035359492293151606,0.013888888888888888,-0.032872755312633936,-0.27060577315213824,0.024730664098587214,12.088888888888889
37,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.018415451158273487,-3.726442535548368e-05,3.726442535548368e-05,0.5031496017310443,0.004063669618483257,0.002777777777777778,-0.032872755312633936,-0.26967904105230217,0.02473066409858721,12.266666666666667
38,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.018415451158273487,0.005415186049207186,-0.005415186049207186,0.5178310148461387,0.01468141311509441,0.002777777777777778,-0.032872755312633936,-0.26875230895246605,0.024730664098587214,12.444444444444445
39,oscillating,0.03,2.0,64,0.16077453856508434,0.00482323615695253,360,0.05524635347482046,-0.00011179327606645072,0.00011179327606645072,0.5296930271333083,0.011862012287169654,0.008333333333333333,-0.03287275531263394,-0.26597211265295784,0.024730664098587214,12.977777777777778
