profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,0.9938182648770281,2.9082272565738556,2.90822725657386,0.06635147021585289,0.06635147021585291,4.1831138820789896e-16,4.18311388207899e-14
gaussian,3.3149970292854674,2.9082272565738623,2.90822725657386,0.06635147021585105,0.06635147021585107,2.091556941039553e-16,2.091556941039553e-14
oscillating,-13.940221158439181,2.908227256573859,2.90822725657386,0.06635147021585201,0.06635147021585193,1.2549341646237156e-15,1.2549341646237157e-13
