mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.0898185431420576,0.975799604778695,2.220446049250313e-16,0.0,3.3306690738754696e-16,1.1710090180710445e-16,1.0,0.9024482549076046,8.708021201055856e-13
