profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.541874378983651,-1.333122360949123,-1.3331223609491194,-0.2795786998175005,-0.2795786998175005,0.0,0.0
gaussian,-1.5202106450821153,-1.3331223609491185,-1.3331223609491194,-0.27957869981750005,-0.2795786998175002,5.956585884492647e-16,5.956585884492647e-14
oscillating,2.7252067693363444,-1.3331223609491183,-1.3331223609491194,-0.2795786998175001,-0.2795786998175002,3.9710572563284314e-16,3.971057256328431e-14
