sample,k,bond,dO_dt,div_x_j,src_deph,src_mu,residual,abs_residual
0,0,0,0.010166843066001477,-0.0033573450743433868,0.004539665327772046,0.0022698326638860393,5.204170427930421e-18,5.204170427930421e-18
0,0,1,0.40959230227829324,-0.023838960274270852,0.25716889466934834,0.12858444733467417,-1.1102230246251565e-16,1.1102230246251565e-16
0,0,2,0.1591050383769163,0.02719630534861424,0.12420089581702037,0.06210044790851018,-2.7755575615628914e-17,2.7755575615628914e-17
0,1,0,0.39066201789962574,-0.0024017373990609025,0.268997602094063,0.1192626784065019,-5.551115123125783e-17,5.551115123125783e-17
0,1,1,0.20630845059162822,0.001016140134973492,0.22156888148963438,-0.0142442907630327,2.7755575615628914e-17,2.7755575615628914e-17
0,1,2,0.2613272125219348,0.0013855972640874105,0.1927777708631765,0.06993503892284578,-5.551115123125783e-17,5.551115123125783e-17
0,2,0,-0.07038212853574036,-0.0014356608001746853,0.035336345343012235,-0.10715413467892727,0.0,0.0
0,2,1,-0.17725176565194298,-0.006517398039126683,-0.07436009145613834,-0.10940907223493132,0.0,0.0
0,2,2,-0.13440756829134337,0.007953058839301369,-0.052119922194802916,-0.07433458725723907,-2.7755575615628914e-17,2.7755575615628914e-17
0,3,0,0.03418440733072406,-0.015200794589226817,0.019196424933166617,-0.0002128121916693728,0.0,0.0
0,3,1,-0.09236480234294808,0.015660325827516967,-0.06333828299535169,-0.013366193520079415,0.0,0.0
0,3,2,-0.0007629945874165558,-0.0004595312382901489,-0.016166240947822583,0.014943715122115873,5.204170427930421e-18,5.204170427930421e-18
0,4,0,-0.6252726659770063,0.056078570768156075,-0.37171160390054847,-0.1974824913083017,-1.1102230246251565e-16,1.1102230246251565e-16
0,4,1,0.05895625463227059,-0.0389094636214201,-0.006085705587880444,0.026132496598730924,6.938893903907228e-18,6.938893903907228e-18
0,4,2,0.12553451334322369,-0.01716910714673597,0.05230855745768633,0.05605684873880139,0.0,0.0
0,5,0,0.29079614668520626,-0.04217868990767097,0.010310668684417322,0.23830678809311795,0.0,0.0
0,5,1,-0.14047067963109025,0.03921724139949009,-0.010404710420626729,-0.09084872781097345,1.3877787807814457e-17,1.3877787807814457e-17
0,5,2,-0.2459281218431792,0.0029614485081808856,-0.0726703916304704,-0.17029628170452793,2.7755575615628914e-17,2.7755575615628914e-17
1,0,0,-0.25805000693067015,-0.0023087191123567544,-0.17357248402868455,-0.0867862420143423,-5.551115123125783e-17,5.551115123125783e-17
1,0,1,0.012878000013395032,-0.0021089690978838495,0.007179353943674131,0.003589676971837051,0.0,0.0
1,0,2,0.0032961786335827248,0.004417688210240604,0.005142577895882217,0.0025712889479411107,8.673617379884035e-19,8.673617379884035e-19
1,1,0,0.3034791261315656,-0.0005727650942591175,0.06598768798029636,0.2369186730570101,0.0,0.0
1,1,1,-0.05841917634115768,-0.0034308908793598937,-0.07222870123737431,0.01037863401685673,0.0,0.0
1,1,2,0.05063031607141666,0.004003655973619011,0.028549970470924384,0.026084001574111292,0.0,0.0
1,2,0,-0.3621441620210911,0.048865072108489706,-0.20243162133941642,-0.11084746857318498,0.0,0.0
1,2,1,-0.0063598987671174625,0.009285319931608811,-0.01653250443166971,0.01945792559616106,0.0,0.0
1,2,2,0.4269323757923921,-0.05815039204009852,0.2484721649991509,0.12030981875314273,-5.551115123125783e-17,5.551115123125783e-17
1,3,0,0.05467740943802625,0.0009566239514824465,-0.011109931803905267,0.06674396519341397,-6.938893903907228e-18,6.938893903907228e-18
1,3,1,0.03192069639492576,-0.0033787931054587933,-0.02325753227228726,0.051799435561754224,0.0,0.0
1,3,2,-0.12158653848699891,0.002422169153976347,0.02838895886286747,-0.14755332819589004,1.3877787807814457e-17,1.3877787807814457e-17
1,4,0,-0.18286965091566512,-0.0020805838015037783,-0.11804521422853155,-0.06690502048863738,2.7755575615628914e-17,2.7755575615628914e-17
