profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-2.0671602451615203,-2.565879663705065,-2.5658796637050676,-0.21521267347830092,-0.21521267347830123,1.418649407757576e-15,1.4186494077575762e-13
gaussian,-3.1659216636416314,-2.5658796637050685,-2.5658796637050676,-0.2152126734783001,-0.21521267347830003,2.5793625595592433e-16,2.5793625595592432e-14
oscillating,-8.380048165396438,-2.565879663705066,-2.5658796637050676,-0.21521267347830098,-0.21521267347830092,2.579362559559233e-16,2.5793625595592328e-14
