profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
gaussian,19.35592782939918,0.010609335509187677,0.32787743129221614,0.051663759485666594,0.0021517857142857146,0.0009941330396813558,3.883332414927554e-05
