n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.021942857142857142,-0.0003432727714929635,0.0003432727714929635,0.01959000920160838,0.01959000920160949,0.002857142857142857,0.000994133039681356,0.008762279217187714,3.883332414927618e-05,0.18285714285714286
1,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.021942857142857142,-0.00034327277149296255,0.00034327277149296255,0.03521099070449436,0.015620981502885982,0.002857142857142857,0.000994133039681356,0.008737172399946489,3.8833324149276145e-05,0.3657142857142857
2,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.010971428571428571,-0.00017163638574648152,0.00017163638574648152,0.04241473185811524,0.0072037411536208795,0.0014285714285714286,0.0009941330396813562,0.008724618991325879,3.88333241492761e-05,0.45714285714285713
3,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.010971428571428571,-0.00017163638574648184,0.00017163638574648184,0.04932876731898722,0.006914035460871978,0.0014285714285714286,0.000994133039681356,0.008712065582705264,3.883332414927612e-05,0.5485714285714286
4,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.043885714285714285,-0.0006865455429859259,0.0006865455429859259,0.07487597323205843,0.025547205913071205,0.005714285714285714,0.000994133039681356,0.008661851948222813,3.883332414927613e-05,0.9142857142857143
5,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.021942857142857142,-0.0003432727714929632,0.0003432727714929632,0.08670090604969324,0.011824932817634817,0.002857142857142857,0.000994133039681356,0.008636745130981586,3.8833324149276105e-05,1.0971428571428572
6,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.021942857142857142,-0.00034327277149296304,0.00034327277149296304,0.09803911327972978,0.011338207230036534,0.002857142857142857,0.000994133039681356,0.008611638313740361,3.883332414927615e-05,1.28
7,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.032914285714285715,-0.0005149091572394451,0.0005149091572394451,0.11427945513511026,0.01624034185538048,0.004285714285714286,0.0009941330396813558,0.008573978087878522,3.8833324149276145e-05,1.5542857142857143
8,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.032914285714285715,-0.0005149091572394446,0.0005149091572394446,0.12974069471942645,0.015461239584316194,0.004285714285714286,0.0009941330396813558,0.008536317862016684,3.8833324149275996e-05,1.8285714285714285
9,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.021942857142857142,-0.0003432727714929632,0.0003432727714929632,0.13967348476130284,0.009932790041876388,0.002857142857142857,0.0009941330396813558,0.008511211044775457,3.883332414927604e-05,2.0114285714285716
10,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.032914285714285715,-0.0005149091572394446,0.0005149091572394446,0.15407610367102761,0.014402618909724774,0.004285714285714286,0.0009941330396813558,0.008473550818913619,3.883332414927618e-05,2.2857142857142856
11,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.021942857142857142,-0.0003432727714929629,0.0003432727714929629,0.16337718899623324,0.009301085325205627,0.002857142857142857,0.0009941330396813558,0.008448444001672394,3.883332414927623e-05,2.4685714285714284
