angle_deg,state,tr_F_rho_real
0.0,ket_0,0.5103236293253817
0.0,ket_1,0.5103236293253817
0.0,ket_plus,0.5103236293253816
0.0,ket_minus,0.5103236293253816
0.0,ket_plus_i,0.6908756897578622
0.0,ket_minus_i,0.32977156889290093
15.0,ket_0,0.5103236293253817
15.0,ket_1,0.5103236293253817
15.0,ket_plus,0.6683186587943851
15.0,ket_minus,0.352328599856378
15.0,ket_plus_i,0.6700752495218737
15.0,ket_minus_i,0.3505720091288894
30.0,ket_0,0.5103236293253817
30.0,ket_1,0.5103236293253817
30.0,ket_plus,0.8155465881042074
30.0,ket_minus,0.20510067054655562
30.0,ket_plus_i,0.6090914444416379
30.0,ket_minus_i,0.41155581420912524
45.0,ket_0,0.5103236293253817
45.0,ket_1,0.5103236293253817
45.0,ket_plus,0.9419740771780414
45.0,ket_minus,0.07867318147272179
45.0,ket_plus_i,0.51208022005287
45.0,ket_minus_i,0.5085670385978931
60.0,ket_0,0.5103236293253817
60.0,ket_1,0.5103236293253817
60.0,ket_plus,1.0389853015668091
60.0,ket_minus,-0.018338042916046127
60.0,ket_plus_i,0.3856527309790362
60.0,ket_minus_i,0.6349945276717269
75.0,ket_0,0.5103236293253817
75.0,ket_1,0.5103236293253817
75.0,ket_plus,1.099969106647045
75.0,ket_minus,-0.07932184799628195
75.0,ket_plus_i,0.23842480166921376
75.0,ket_minus_i,0.7822224569815494
90.0,ket_0,0.5103236293253817
90.0,ket_1,0.5103236293253817
90.0,ket_plus,1.1207695468830334
90.0,ket_minus,-0.10012228823227041
90.0,ket_plus_i,0.08042977220021025
90.0,ket_minus_i,0.9402174864505528
