x,k,lambda_before,lambda_after,delta_lambda,abs_delta_lambda
1,23,0.043873509964744956,0.04387350996474495,-6.938893903907228e-18,6.938893903907228e-18
9,5,-0.0074009180548367595,-0.00740091805483671,4.9439619065339e-17,4.9439619065339e-17
6,17,0.02033566453158758,0.020335664531587572,-6.938893903907228e-18,6.938893903907228e-18
5,2,0.025264406650363787,0.02526440665036378,-6.938893903907228e-18,6.938893903907228e-18
3,10,-0.1133566865157366,-0.1133566865157366,0.0,0.0
2,4,0.06318082621637948,0.0631808262163795,1.3877787807814457e-17,1.3877787807814457e-17
1,26,-0.029266571335964178,-0.02926657133596413,4.85722573273506e-17,4.85722573273506e-17
6,6,-0.0781206262389639,-0.07812062623896392,-1.3877787807814457e-17,1.3877787807814457e-17
4,11,-0.026998694399553987,-0.026998694399553946,4.163336342344337e-17,4.163336342344337e-17
2,24,-0.049837015444429825,-0.04983701544442981,1.3877787807814457e-17,1.3877787807814457e-17
9,11,-0.024954888635875992,-0.024954888635875992,0.0,0.0
7,23,0.009333134800489175,0.009333134800489178,3.469446951953614e-18,3.469446951953614e-18
9,10,0.012195798766254439,0.01219579876625443,-8.673617379884035e-18,8.673617379884035e-18
3,4,-0.008045961701065127,-0.008045961701065064,6.245004513516506e-17,6.245004513516506e-17
4,28,-0.11510039329894742,-0.11510039329894742,0.0,0.0
1,16,-0.12284896682780291,-0.12284896682780282,9.71445146547012e-17,9.71445146547012e-17
11,27,-0.007760480435957928,-0.007760480435957933,-5.204170427930421e-18,5.204170427930421e-18
11,29,-0.0018897059464889829,-0.001889705946488988,-5.204170427930421e-18,5.204170427930421e-18
4,5,-0.005058761587554847,-0.005058761587554885,-3.8163916471489756e-17,3.8163916471489756e-17
5,8,-0.006522358556857115,-0.006522358556857139,-2.42861286636753e-17,2.42861286636753e-17
2,3,0.013086975588257194,0.013086975588257159,-3.469446951953614e-17,3.469446951953614e-17
1,28,-0.04647903629383911,-0.04647903629383918,-6.938893903907228e-17,6.938893903907228e-17
3,6,0.013583883540534053,0.01358388354053402,-3.2959746043559335e-17,3.2959746043559335e-17
5,15,0.09262823685661876,0.0926282368566188,4.163336342344337e-17,4.163336342344337e-17
9,21,0.11869668836709377,0.11869668836709377,0.0,0.0
3,0,-0.1456437027902246,-0.14564370279022476,-1.6653345369377348e-16,1.6653345369377348e-16
2,29,0.2145518764164671,0.21455187641646722,1.1102230246251565e-16,1.1102230246251565e-16
5,23,-0.08461671184618914,-0.08461671184618916,-1.3877787807814457e-17,1.3877787807814457e-17
3,24,-0.12523459619319932,-0.12523459619319927,5.551115123125783e-17,5.551115123125783e-17
3,25,-0.12327340460065525,-0.12327340460065532,-6.938893903907228e-17,6.938893903907228e-17
9,4,0.007696391882334001,0.007696391882333955,-4.597017211338539e-17,4.597017211338539e-17
2,14,-0.24902867686532432,-0.24902867686532448,-1.6653345369377348e-16,1.6653345369377348e-16
11,13,0.34213748670078037,0.3421374867007806,2.220446049250313e-16,2.220446049250313e-16
7,18,-0.0538556877155142,-0.05385568771551423,-2.7755575615628914e-17,2.7755575615628914e-17
4,23,-0.11016701944148752,-0.11016701944148755,-2.7755575615628914e-17,2.7755575615628914e-17
1,27,-0.06146680458574211,-0.06146680458574205,5.551115123125783e-17,5.551115123125783e-17
6,11,0.020091128272585107,0.020091128272584993,-1.1449174941446927e-16,1.1449174941446927e-16
7,15,-0.053641008582698116,-0.0536410085826981,1.3877787807814457e-17,1.3877787807814457e-17
3,22,0.09370495494331388,0.09370495494331388,0.0,0.0
8,1,-0.09384598268043366,-0.09384598268043362,4.163336342344337e-17,4.163336342344337e-17
8,10,0.21068717528971864,0.21068717528971875,1.1102230246251565e-16,1.1102230246251565e-16
5,27,-0.043077651467784805,-0.04307765146778479,1.3877787807814457e-17,1.3877787807814457e-17
1,5,0.029279679636803287,0.029279679636803266,-2.0816681711721685e-17,2.0816681711721685e-17
2,20,0.14923492330530755,0.1492349233053075,-5.551115123125783e-17,5.551115123125783e-17
2,8,-0.010083822850777732,-0.010083822850777812,-7.979727989493313e-17,7.979727989493313e-17
8,26,0.15539876055792304,0.155398760557923,-2.7755575615628914e-17,2.7755575615628914e-17
5,16,0.11969811892325956,0.1196981189232596,4.163336342344337e-17,4.163336342344337e-17
4,9,-0.033685927016953034,-0.03368592701695305,-1.3877787807814457e-17,1.3877787807814457e-17
10,14,-0.11537703311031737,-0.11537703311031737,0.0,0.0
6,20,-0.12976451781863638,-0.12976451781863615,2.220446049250313e-16,2.220446049250313e-16
1,17,-0.040992374620711154,-0.04099237462071118,-2.7755575615628914e-17,2.7755575615628914e-17
1,2,-0.09997597466146493,-0.09997597466146488,5.551115123125783e-17,5.551115123125783e-17
4,0,-0.01602565367772253,-0.016025653677722518,1.3877787807814457e-17,1.3877787807814457e-17
11,14,0.39539846725369465,0.39539846725369476,1.1102230246251565e-16,1.1102230246251565e-16
5,7,-0.011173045862270158,-0.011173045862270147,1.0408340855860843e-17,1.0408340855860843e-17
9,12,0.04989500877376435,0.04989500877376434,-6.938893903907228e-18,6.938893903907228e-18
1,12,-0.031534885704507194,-0.0315348857045072,-6.938893903907228e-18,6.938893903907228e-18
11,12,0.10565682322375836,0.10565682322375827,-8.326672684688674e-17,8.326672684688674e-17
0,14,-0.13040929071925253,-0.13040929071925245,8.326672684688674e-17,8.326672684688674e-17
7,21,-0.16885848927055705,-0.16885848927055702,2.7755575615628914e-17,2.7755575615628914e-17
0,23,0.022353334963696753,0.022353334963696726,-2.7755575615628914e-17,2.7755575615628914e-17
1,0,0.023419217187397173,0.023419217187397146,-2.7755575615628914e-17,2.7755575615628914e-17
10,26,0.07664394218606636,0.07664394218606639,2.7755575615628914e-17,2.7755575615628914e-17
6,23,-0.0536721169821273,-0.053672116982127295,6.938893903907228e-18,6.938893903907228e-18
9,18,-0.18652707583640166,-0.18652707583640168,-2.7755575615628914e-17,2.7755575615628914e-17
3,3,0.0628067743657803,0.06280677436578029,-1.3877787807814457e-17,1.3877787807814457e-17
6,25,-0.026188169641218395,-0.02618816964121832,7.632783294297951e-17,7.632783294297951e-17
10,0,-0.03620063159073336,-0.03620063159073336,0.0,0.0
5,22,-0.054177054081467585,-0.05417705408146753,5.551115123125783e-17,5.551115123125783e-17
0,26,0.09347032384269434,0.09347032384269431,-2.7755575615628914e-17,2.7755575615628914e-17
7,20,-0.2564287661933166,-0.25642876619331667,-5.551115123125783e-17,5.551115123125783e-17
0,10,0.06775703574734089,0.06775703574734089,0.0,0.0
3,7,0.01839199047897037,0.01839199047897037,0.0,0.0
2,12,-0.210413235307794,-0.21041323530779396,2.7755575615628914e-17,2.7755575615628914e-17
0,2,-0.06658091423587836,-0.0665809142358784,-4.163336342344337e-17,4.163336342344337e-17
8,25,0.12306646843342488,0.12306646843342485,-2.7755575615628914e-17,2.7755575615628914e-17
10,17,-0.021989894381727174,-0.021989894381727167,6.938893903907228e-18,6.938893903907228e-18
6,26,0.06163884363639595,0.061638843636396254,3.0531133177191805e-16,3.0531133177191805e-16
3,11,-0.2768815968477836,-0.27688159684778363,-5.551115123125783e-17,5.551115123125783e-17
5,13,0.03982771120068218,0.03982771120068218,0.0,0.0
9,16,-0.33402969477822836,-0.3340296947782284,-5.551115123125783e-17,5.551115123125783e-17
5,18,-0.03701270033134465,-0.03701270033134458,6.938893903907228e-17,6.938893903907228e-17
11,17,0.49120959500541034,0.49120959500541006,-2.7755575615628914e-16,2.7755575615628914e-16
9,2,0.034236964662327514,0.03423696466232751,-6.938893903907228e-18,6.938893903907228e-18
9,14,-0.08291784383199921,-0.08291784383199931,-9.71445146547012e-17,9.71445146547012e-17
11,11,-0.24255109729940494,-0.24255109729940494,0.0,0.0
11,19,0.15645063125348413,0.15645063125348374,-3.885780586188048e-16,3.885780586188048e-16
1,10,0.017732329990182493,0.01773232999018247,-2.42861286636753e-17,2.42861286636753e-17
5,3,-0.011269116536354741,-0.011269116536354738,3.469446951953614e-18,3.469446951953614e-18
11,8,-0.42335749986476967,-0.4233574998647708,-1.1102230246251565e-15,1.1102230246251565e-15
10,11,-0.062288283714247605,-0.062288283714247605,0.0,0.0
9,13,0.0033321426206468635,0.0033321426206469364,7.28583859910259e-17,7.28583859910259e-17
0,29,0.07798040731164821,0.07798040731164821,0.0,0.0
2,25,-0.08207508277416477,-0.08207508277416473,4.163336342344337e-17,4.163336342344337e-17
2,18,0.02734042087101179,0.027340420871011774,-1.734723475976807e-17,1.734723475976807e-17
0,13,-0.08821886437201754,-0.0882188643720175,4.163336342344337e-17,4.163336342344337e-17
5,5,0.045190808094809576,0.04519080809480926,-3.191891195797325e-16,3.191891195797325e-16
4,2,0.110810300417384,0.11081030041738409,8.326672684688674e-17,8.326672684688674e-17
2,27,-0.10145691458488183,-0.10145691458488187,-4.163336342344337e-17,4.163336342344337e-17
10,7,-0.019629049435893692,-0.019629049435893775,-8.326672684688674e-17,8.326672684688674e-17
6,7,-0.016769541660430765,-0.01676954166043076,3.469446951953614e-18,3.469446951953614e-18
0,22,0.030009484316700422,0.03000948431670042,-3.469446951953614e-18,3.469446951953614e-18
11,22,-0.005484771975480834,-0.0054847719754811675,-3.3306690738754696e-16,3.3306690738754696e-16
9,6,0.011895135550130857,0.011895135550130935,7.806255641895632e-17,7.806255641895632e-17
11,2,0.12747561720813452,0.12747561720813477,2.498001805406602e-16,2.498001805406602e-16
1,15,-0.3902625949854529,-0.39026259498545285,5.551115123125783e-17,5.551115123125783e-17
6,22,-0.06306391901320203,-0.06306391901320203,0.0,0.0
1,11,0.04352470976242382,0.04352470976242385,2.7755575615628914e-17,2.7755575615628914e-17
2,11,-0.25257515482655934,-0.25257515482655923,1.1102230246251565e-16,1.1102230246251565e-16
9,27,0.14324823350596644,0.14324823350596638,-5.551115123125783e-17,5.551115123125783e-17
11,15,0.5264837198822104,0.5264837198822104,0.0,0.0
7,4,-0.015546324788953333,-0.015546324788953344,-1.0408340855860843e-17,1.0408340855860843e-17
11,4,-0.20100271020662797,-0.2010027102066277,2.7755575615628914e-16,2.7755575615628914e-16
10,21,0.09258641064594875,0.09258641064594873,-1.3877787807814457e-17,1.3877787807814457e-17
6,8,-0.009418835734319186,-0.009418835734319186,0.0,0.0
6,9,-0.030844390832757217,-0.03084439083275721,6.938893903907228e-18,6.938893903907228e-18
5,9,-0.09693395298727306,-0.09693395298727309,-2.7755575615628914e-17,2.7755575615628914e-17
1,14,-0.2600932490498474,-0.2600932490498474,0.0,0.0
3,2,0.06012794288685105,0.060127942886851055,6.938893903907228e-18,6.938893903907228e-18
10,28,0.05641957079884143,0.056419570798841495,6.245004513516506e-17,6.245004513516506e-17
0,8,0.16725008976253214,0.16725008976253214,0.0,0.0
11,6,-0.2086712215852987,-0.20867122158529877,-8.326672684688674e-17,8.326672684688674e-17
4,27,-0.10855805727683945,-0.10855805727683962,-1.6653345369377348e-16,1.6653345369377348e-16
8,2,0.008828454175278236,0.00882845417527826,2.42861286636753e-17,2.42861286636753e-17
2,22,0.3193692209786084,0.3193692209786084,0.0,0.0
7,26,0.1582492908507741,0.15824929085077385,-2.498001805406602e-16,2.498001805406602e-16
4,29,0.024766543929918686,0.0247665439299187,1.3877787807814457e-17,1.3877787807814457e-17
2,26,-0.11208729856174734,-0.11208729856174729,5.551115123125783e-17,5.551115123125783e-17
