mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.29394264751897903,0.6138637414757545,2.220446049250313e-16,0.0,3.3306690738754696e-16,1.6227594051753243e-16,1.0,0.5624421973379992,5.42713127930937e-13
