n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,gaussian,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0003432727714929635,0.0003432727714929635,0.01959000920160838,0.01959000920160949,0.002857142857142857,0.000994133039681356,0.008762279217187714,3.883332414927618e-05,0.18285714285714286
1,gaussian,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.00034327277149296255,0.00034327277149296255,0.03521099070449436,0.015620981502885982,0.002857142857142857,0.000994133039681356,0.008737172399946489,3.8833324149276145e-05,0.3657142857142857
2,gaussian,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.00017163638574648152,0.00017163638574648152,0.04241473185811524,0.0072037411536208795,0.0014285714285714286,0.0009941330396813562,0.008724618991325879,3.88333241492761e-05,0.45714285714285713
3,gaussian,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.00034327277149296336,0.00034327277149296336,0.056001534354845145,0.013586802496729902,0.002857142857142857,0.000994133039681356,0.00869951217408465,3.883332414927614e-05,0.64
4,gaussian,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0005149091572394446,0.0005149091572394446,0.07487597323205841,0.018874438877213268,0.004285714285714286,0.000994133039681356,0.008661851948222813,3.883332414927613e-05,0.9142857142857143
5,gaussian,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0005149091572394447,0.0005149091572394447,0.09242604875232546,0.01755007552026705,0.004285714285714286,0.0009941330396813562,0.008624191722360976,3.883332414927613e-05,1.1885714285714286
6,gaussian,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0030287792428893377,0.0030287792428893377,0.11430323694289053,0.02187718819056507,0.004285714285714286,0.000994133039681356,0.008586531496499135,3.883332414927627e-05,1.4628571428571429
7,gaussian,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0003432727714929627,0.0003432727714929627,0.1250305443316918,0.010727307388801274,0.002857142857142857,0.000994133039681356,0.00856142467925791,3.8833324149276315e-05,1.6457142857142857
8,gaussian,0.03,2.0,64,0.12,0.0036,700,0.043885714285714285,-0.0006865455429859259,0.0006865455429859259,0.14548486016371578,0.020454315832023978,0.005714285714285714,0.000994133039681356,0.008511211044775459,3.883332414927633e-05,2.0114285714285716
9,gaussian,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0003432727714929632,0.0003432727714929632,0.1552762116556679,0.009791351491952122,0.002857142857142857,0.0009941330396813558,0.008486104227534232,3.883332414927638e-05,2.1942857142857144
10,gaussian,0.03,2.0,64,0.12,0.0036,700,0.06582857142857143,-0.0010298183144788894,0.0010298183144788894,0.18318369737545087,0.027907485719782965,0.008571428571428572,0.0009941330396813558,0.008410783775810556,3.8833324149276444e-05,2.742857142857143
11,gaussian,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0003432727714929629,0.0003432727714929629,0.19205447324123198,0.008870775865781111,0.002857142857142857,0.0009941330396813558,0.00838567695856933,3.883332414927649e-05,2.9257142857142857
12,gaussian,0.03,2.0,64,0.12,0.0036,700,0.0,0.0,-0.0,0.19205447324123198,0.0,0.0,0.0009941330396813558,0.00838567695856933,3.883332414927649e-05,2.9257142857142857
13,gaussian,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.00017163638574648136,0.00017163638574648136,0.19641675002152711,0.004362276780295132,0.0014285714285714286,0.0009941330396813558,0.008373123549948716,3.8833324149276444e-05,3.0171428571428573
14,gaussian,0.03,2.0,64,0.12,0.0036,700,0.054857142857142854,-0.0008581819287324082,0.0008581819287324082,0.2175521053317792,0.021135355310252096,0.007142857142857143,0.0009941330396813558,0.008310356506845654,3.8833324149276484e-05,3.474285714285714
15,gaussian,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0003432727714929629,0.0003432727714929629,0.22571291316830583,0.008160807836526618,0.002857142857142857,0.0009941330396813558,0.008285249689604427,3.8833324149276606e-05,3.657142857142857
16,gaussian,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0005149091572394449,0.0005149091572394449,0.23766530059727234,0.01195238742896651,0.004285714285714286,0.0009941330396813558,0.008247589463742589,3.883332414927645e-05,3.9314285714285715
17,gaussian,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.00017163638574648152,0.00017163638574648152,0.2415759314403366,0.003910630843064256,0.0014285714285714286,0.0009941330396813558,0.008235036055121978,3.8833324149276396e-05,4.022857142857143
18,gaussian,0.03,2.0,64,0.12,0.0036,700,0.054857142857142854,-0.0008581819287324071,0.0008581819287324071,0.26061258418431976,0.019036652743983168,0.007142857142857143,0.0009941330396813558,0.008172269012018913,3.883332414927636e-05,4.48
19,gaussian,0.03,2.0,64,0.12,0.0036,700,0.054857142857142854,-0.0008581819287324083,0.0008581819287324083,0.2788489766693686,0.018236392485048825,0.007142857142857143,0.0009941330396813558,0.008109501968915848,3.8833324149276484e-05,4.937142857142857
20,gaussian,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.00034327277149296255,0.00034327277149296255,0.285935613901988,0.0070866372326194305,0.002857142857142857,0.0009941330396813555,0.008084395151674622,3.883332414927653e-05,5.12
21,gaussian,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0005149091572394451,0.0005149091572394451,0.29635522576077067,0.010419611858782651,0.004285714285714286,0.0009941330396813558,0.008046734925812786,3.883332414927645e-05,5.394285714285714
22,gaussian,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.00017163638574648184,0.00017163638574648184,0.29977413210509224,0.0034189063443215706,0.0014285714285714286,0.0009941330396813558,0.008034181517192172,3.883332414927647e-05,5.485714285714286
23,gaussian,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.00034327277149296304,0.00034327277149296304,0.30653300577404763,0.00675887366895539,0.002857142857142857,0.0009941330396813558,0.008009074699950948,3.8833324149276444e-05,5.668571428571428
