profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
constant,14.806545345553607,0.002161598131909809,0.9133679508420876,0.06753769881239037,0.0028303571428571427,0.022625444811536752,0.0008838334102692673
