x,k,lambda_before,lambda_after,delta_lambda,abs_delta_lambda
4,12,0.0677627667575864,0.06776276675758641,1.3877787807814457e-17,1.3877787807814457e-17
8,1,-0.10189941975914309,-0.10189941975914307,1.3877787807814457e-17,1.3877787807814457e-17
6,16,-0.06613148374858735,-0.06613148374858738,-2.7755575615628914e-17,2.7755575615628914e-17
1,13,-0.1609068391702039,-0.1609068391702039,0.0,0.0
3,11,-0.3107301992293668,-0.3107301992293668,0.0,0.0
6,14,0.06456338836019836,0.06456338836019836,0.0,0.0
1,17,0.07180999512834303,0.07180999512834296,-6.938893903907228e-17,6.938893903907228e-17
3,14,-0.007479284840742947,-0.007479284840742939,7.806255641895632e-18,7.806255641895632e-18
6,13,0.1540888403084168,0.15408884030841685,5.551115123125783e-17,5.551115123125783e-17
10,6,0.0042051610278219876,0.004205161027822056,6.852157730108388e-17,6.852157730108388e-17
1,16,0.010074992736922552,0.010074992736922552,0.0,0.0
8,0,-0.10386172275737668,-0.10386172275737666,1.3877787807814457e-17,1.3877787807814457e-17
1,19,-0.010874759821558999,-0.010874759821559138,-1.3877787807814457e-16,1.3877787807814457e-16
3,12,0.008769373277000806,0.008769373277000836,2.949029909160572e-17,2.949029909160572e-17
5,1,0.05416640257463798,0.054166402574637985,6.938893903907228e-18,6.938893903907228e-18
0,16,-0.006498339923927029,-0.006498339923927066,-3.642919299551295e-17,3.642919299551295e-17
7,2,-0.043265245850384194,-0.04326524585038425,-5.551115123125783e-17,5.551115123125783e-17
3,19,-0.11847452580469663,-0.11847452580469665,-2.7755575615628914e-17,2.7755575615628914e-17
7,9,0.18573093172866326,0.18573093172866323,-2.7755575615628914e-17,2.7755575615628914e-17
11,2,0.11949435610818496,0.1194943561081849,-5.551115123125783e-17,5.551115123125783e-17
6,7,-0.055210845990839884,-0.055210845990839835,4.85722573273506e-17,4.85722573273506e-17
8,2,-0.005934441278071939,-0.005934441278071908,3.122502256758253e-17,3.122502256758253e-17
9,1,-0.03741088525005669,-0.037410885250056695,-6.938893903907228e-18,6.938893903907228e-18
