n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.040704111300369106,-0.0008955612292716563,0.0008955612292716563,0.034389855081902114,0.03438985508190224,0.005555555555555556,-0.0006422230503305705,-0.004508530898981319,0.11361724486343913,0.26666666666666666
1,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.020352055650184553,-0.0004477806146358272,0.0004477806146358272,0.04819427877977785,0.013804423697875733,0.002777777777777778,-0.0006422230503305705,-0.004495937237252321,0.11361724486343915,0.4
2,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.020352055650184553,-0.0004477806146358287,0.0004477806146358287,0.061047038039593396,0.01285275925981555,0.002777777777777778,-0.0006422230503305704,-0.0044833435755233225,0.11361724486343915,0.5333333333333333
3,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.040704111300369106,-0.0008955612292716569,0.0008955612292716569,0.08476607571481025,0.023719037675216853,0.005555555555555556,-0.0006422230503305704,-0.004458156252065326,0.11361724486343916,0.8
4,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.020352055650184553,-0.0004477806146358281,0.0004477806146358281,0.09586904494781856,0.011102969233008311,0.002777777777777778,-0.0006422230503305705,-0.0044455625903363286,0.11361724486343915,0.9333333333333333
5,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.020352055650184553,-0.0004477806146358281,0.0004477806146358281,0.10656595882801831,0.010696913880199749,0.002777777777777778,-0.0006422230503305706,-0.0044329689286073315,0.11361724486343915,1.0666666666666667
6,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.020352055650184553,-0.00044778061463582753,0.00044778061463582753,0.11690684913752954,0.010340890309511228,0.002777777777777778,-0.0006422230503305706,-0.004420375266878333,0.11361724486343915,1.2
7,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.040704111300369106,0.003317936858963644,-0.003317936858963644,0.14597638762074427,0.029069538483214738,0.005555555555555556,-0.0006422230503305704,-0.004395187943420335,0.11361724486343913,1.4666666666666666
8,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.020352055650184553,-0.0004477806146358281,0.0004477806146358281,0.15570594544376712,0.009729557823022844,0.002777777777777778,-0.0006422230503305705,-0.004382594281691338,0.11361724486343913,1.6
9,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.020352055650184553,-0.00044778061463582753,0.00044778061463582753,0.16517464689733036,0.009468701453563239,0.002777777777777778,-0.0006422230503305705,-0.00437000061996234,0.11361724486343913,1.7333333333333334
10,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.08140822260073821,0.0024223756296919896,-0.0024223756296919896,0.20735794601801288,0.04218329912068253,0.011111111111111112,-0.0006422230503305706,-0.004319625973046348,0.11361724486343915,2.2666666666666666
11,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.061056166950553666,-0.001343341843907484,0.001343341843907484,0.23261932036481703,0.025261374346804144,0.008333333333333333,-0.0006422230503305705,-0.004281844987859353,0.11361724486343915,2.6666666666666665
12,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.020352055650184553,0.0037657174735994726,-0.0037657174735994726,0.24628024003318788,0.013660919668370852,0.002777777777777778,-0.0006422230503305705,-0.004269251326130355,0.11361724486343913,2.8
13,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.061056166950553666,-0.001343341843907485,0.001343341843907485,0.270048037545062,0.023767797511874134,0.008333333333333333,-0.0006422230503305705,-0.0042314703409433605,0.11361724486343915,3.2
14,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.10176027825092276,0.006188093103291461,-0.006188093103291461,0.31715496550479494,0.047106927959732925,0.013888888888888888,-0.0006422230503305705,-0.00416850203229837,0.11361724486343915,3.8666666666666667
15,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.0,0.0,-0.0,0.31715496550479494,0.0,0.0,-0.0006422230503305705,-0.00416850203229837,0.11361724486343915,3.8666666666666667
16,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.020352055650184553,-0.0004477806146358287,0.0004477806146358287,0.32438275046168363,0.007227784956888694,0.002777777777777778,-0.0006422230503305706,-0.004155908370569373,0.11361724486343915,4.0
17,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.0,0.0,-0.0,0.32438275046168363,0.0,0.0,-0.0006422230503305706,-0.004155908370569373,0.11361724486343915,4.0
18,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.040704111300369106,-0.0008955612292716563,0.0008955612292716563,0.33848389674380114,0.014101146282117505,0.005555555555555556,-0.0006422230503305706,-0.004130721047111377,0.11361724486343913,4.266666666666667
19,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.0,0.0,-0.0,0.33848389674380114,0.0,0.0,-0.0006422230503305706,-0.004130721047111377,0.11361724486343913,4.266666666666667
20,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.040704111300369106,0.003317936858963645,-0.003317936858963645,0.35671283860065095,0.018228941856849812,0.005555555555555556,-0.0006422230503305706,-0.004105533723653381,0.11361724486343912,4.533333333333333
21,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.040704111300369106,0.0033179368589636464,-0.0033179368589636464,0.37434333914540374,0.017630500544752792,0.005555555555555556,-0.0006422230503305705,-0.004080346400195384,0.11361724486343913,4.8
22,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.08140822260073821,0.0024223756296919883,-0.0024223756296919883,0.4044323651250501,0.030089025979646356,0.011111111111111112,-0.0006422230503305706,-0.004029971753279392,0.11361724486343915,5.333333333333333
23,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.020352055650184553,0.003765717473599473,-0.003765717473599473,0.41450810957797896,0.010075744452928859,0.002777777777777778,-0.0006422230503305706,-0.004017378091550393,0.11361724486343912,5.466666666666667
24,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.040704111300369106,-0.0008955612292716578,0.0008955612292716578,0.42709530547217095,0.012587195894191994,0.005555555555555556,-0.0006422230503305706,-0.0039921907680923975,0.11361724486343913,5.733333333333333
25,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.0,0.0,-0.0,0.42709530547217095,0.0,0.0,-0.0006422230503305706,-0.0039921907680923975,0.11361724486343913,5.733333333333333
26,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.10176027825092276,0.0019745950150561616,-0.0019745950150561616,0.46090647701653714,0.03381117154436619,0.013888888888888888,-0.0006422230503305706,-0.003929222459447408,0.11361724486343913,6.4
27,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.040704111300369106,-0.0008955612292716563,0.0008955612292716563,0.4724416944694655,0.011535217452928348,0.005555555555555556,-0.0006422230503305706,-0.0039040351359894113,0.11361724486343913,6.666666666666667
28,gaussian,0.03,2.0,48,0.17563868197865293,0.005269160459359588,360,0.061056166950553666,-0.0013433418439074835,0.0013433418439074835,0.4891603803000605,0.016718685830594993,0.008333333333333333,-0.0006422230503305707,-0.0038662541508024174,0.11361724486343913,7.066666666666666
