angle_deg,state,tr_F_rho_real
0.0,ket_0,0.6127176327626843
0.0,ket_1,0.6127176327626843
0.0,ket_plus,0.6127176327626842
0.0,ket_minus,0.6127176327626842
0.0,ket_plus_i,1.080306108684074
0.0,ket_minus_i,0.1451291568412944
15.0,ket_0,0.6127176327626843
15.0,ket_1,0.6127176327626843
15.0,ket_plus,0.8299258085323241
15.0,ket_minus,0.3955094569930443
15.0,ket_plus_i,1.051710109847599
15.0,ket_minus_i,0.17372515567776953
30.0,ket_0,0.6127176327626843
30.0,ket_1,0.6127176327626843
30.0,ket_plus,1.0323316060767453
30.0,ket_minus,0.19310365944862304
30.0,ket_plus_i,0.9678708834017568
30.0,ket_minus_i,0.25756438212361166
45.0,ket_0,0.6127176327626843
45.0,ket_1,0.6127176327626843
45.0,ket_plus,1.2061414047846915
45.0,ket_minus,0.01929386074067685
45.0,ket_plus_i,0.8345019340779589
45.0,ket_minus_i,0.3909333314474095
60.0,ket_0,0.6127176327626843
60.0,ket_1,0.6127176327626843
60.0,ket_plus,1.3395103541084892
60.0,ket_minus,-0.11407508858312086
60.0,ket_plus_i,0.6606921353700129
60.0,ket_minus_i,0.5647431301553555
75.0,ket_0,0.6127176327626843
75.0,ket_1,0.6127176327626843
75.0,ket_plus,1.4233495805543315
75.0,ket_minus,-0.19791431502896312
75.0,ket_plus_i,0.45828633782559147
75.0,ket_minus_i,0.7671489276997769
90.0,ket_0,0.6127176327626843
90.0,ket_1,0.6127176327626843
90.0,ket_plus,1.4519455793908067
90.0,ket_minus,-0.2265103138654382
90.0,ket_plus_i,0.24107816205595162
90.0,ket_minus_i,0.9843571034694167
