n,epsilon,dS_hor_avg,dQ_in,dQ_avg,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,0.15,0.0036,0.0005828908446385249,-0.0005828908446385249,0.03838324867899029,0.0383832486789914,0.005,-0.024271590678564502,-0.10961355088746372,0.9704194543754645,0.03
1,0.15,0.0036,0.0007462032319620975,-0.0007462032319620975,0.07510383298131022,0.036720584302319934,0.005,-0.024271590678564502,-0.10906272902370762,0.9704194543754645,0.06
2,0.15,0.0081,0.0021864678115610186,-0.0021864678115610186,0.1422155160932108,0.06711168311190056,0.01125,-0.024271590678564502,-0.1078233798302564,0.9704194543754645,0.1275
3,0.15,0.0072,0.005176471210584367,-0.005176471210584367,0.19938752142352908,0.0571720053303183,0.01,-0.024271590678564502,-0.1067217361027442,0.9704194543754647,0.1875
4,0.15,0.0072,0.001586815184872677,-0.001586815184872677,0.2542186932824549,0.054831171858925803,0.01,-0.024271590678564502,-0.105620092375232,0.9704194543754647,0.2475
5,0.15,0.009,0.0030502703000132637,-0.0030502703000132637,0.31654183536073777,0.06232314207828288,0.0125,-0.024271590678564502,-0.10424303771584176,0.9704194543754645,0.3225
6,0.15,0.008100000000000001,0.0032947564700964533,-0.0032947564700964533,0.3701469551458839,0.05360511978514615,0.01125,-0.024271590678564502,-0.10300368852239054,0.9704194543754647,0.39
7,0.15,0.0045000000000000005,-0.0017037787757956868,0.0017037787757956868,0.40126249238769174,0.031115537241807822,0.00625,-0.024271590678564502,-0.1023151611926954,0.9704194543754645,0.4275
8,0.15,0.0063,0.003774526128079357,-0.003774526128079357,0.4406131100471308,0.039350617659439036,0.00875,-0.024271590678564502,-0.10135122293112224,0.9704194543754645,0.48
9,0.15,0.0045000000000000005,0.0029943480951744998,-0.0029943480951744998,0.46736856057359966,0.026755450526468882,0.00625,-0.024271590678564502,-0.1006626956014271,0.9704194543754645,0.5175
10,0.15,0.009899999999999999,0.0011616133687999512,-0.0011616133687999512,0.5293553793254301,0.06198681875183043,0.01375,-0.024271590678564502,-0.09914793547609783,0.9704194543754645,0.6
11,0.15,0.0036,0.0013150359135372133,-0.0013150359135372133,0.5511007105233315,0.021745331197901452,0.005,-0.024271590678564502,-0.09859711361234175,0.9704194543754645,0.63
12,0.15,0.0063,-0.00010919973277319653,0.00010919973277319653,0.5882235602246575,0.037122849701325955,0.00875,-0.024271590678564502,-0.09763317535076856,0.9704194543754645,0.6825
13,0.15,0.0054,-0.0010223630279056226,0.0010223630279056226,0.6186027959941884,0.030379235769530943,0.0075,-0.024271590678564502,-0.09680694255513442,0.9704194543754647,0.7275
