epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.05,0.13248022392456377,0.0057436713744635215,0.002818918644991674,0.003960227272727273,-0.024271590678564492,0.9704194543754648
