epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.15,0.7078915214967151,0.18631903240518322,0.0023599432162447415,0.003965909090909091,-0.024271590678564492,0.9704194543754648
