mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,128,0.5747542025462123,0.7706613457438425,2.220446049250313e-16,0.0,2.220446049250313e-16,8.315588609869521e-17,1.0,0.7091722694143271,1.2097322443663934e-12
