angle_deg,state,tr_F_rho_real
0.0,ket_0,0.21605327644226063
0.0,ket_1,0.21605327644226063
0.0,ket_plus,0.21605327644226058
0.0,ket_minus,0.21605327644226058
0.0,ket_plus_i,0.03225753221522862
0.0,ket_minus_i,0.3998490206692925
15.0,ket_0,0.21605327644226063
15.0,ket_1,0.21605327644226063
15.0,ket_plus,0.31863078119024096
15.0,ket_minus,0.11347577169428019
15.0,ket_plus_i,0.018752947518874075
15.0,ket_minus_i,0.4133536053656471
30.0,ket_0,0.21605327644226063
30.0,ket_1,0.21605327644226063
30.0,ket_plus,0.41421779850698814
30.0,ket_minus,0.01788875437753301
30.0,ket_plus_i,-0.020840491440514475
30.0,ket_minus_i,0.45294704432503563
45.0,ket_0,0.21605327644226063
45.0,ket_1,0.21605327644226063
45.0,ket_plus,0.4963002311273808
45.0,ket_minus,-0.06419367824285965
45.0,ket_plus_i,-0.08382455722910637
45.0,ket_minus_i,0.5159311101136275
60.0,ket_0,0.21605327644226063
60.0,ket_1,0.21605327644226063
60.0,ket_plus,0.5592842969159726
60.0,ket_minus,-0.1271777440314515
60.0,ket_plus_i,-0.16590698984949892
60.0,ket_minus_i,0.5980135427340201
75.0,ket_0,0.21605327644226063
75.0,ket_1,0.21605327644226063
75.0,ket_plus,0.5988777358753612
75.0,ket_minus,-0.16677118299084004
75.0,ket_plus_i,-0.26149400716624616
75.0,ket_minus_i,0.6936005600507673
90.0,ket_0,0.21605327644226063
90.0,ket_1,0.21605327644226063
90.0,ket_plus,0.6123823205717158
90.0,ket_minus,-0.1802757676871946
90.0,ket_plus_i,-0.3640715119142266
90.0,ket_minus_i,0.7961780647987478
