profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
gaussian,10.095105957878888,0.009983148361765604,0.32596541654928124,0.09905790035017255,0.0028392857142857143,0.0006796680559010172,2.65495349970182e-05
