mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,96,0.1549789758980524,0.4141103613796373,2.220446049250313e-16,0.0,1.1102230246251565e-16,6.1025364168746e-17,1.0,0.6638031200360639,1.0493253930095636e-12
