angle_deg,state,tr_F_rho_real
0.0,ket_0,0.1578294473405643
0.0,ket_1,0.1578294473405643
0.0,ket_plus,0.15782944734056428
0.0,ket_minus,0.15782944734056428
0.0,ket_plus_i,-0.07196975726579227
0.0,ket_minus_i,0.38762865194692087
15.0,ket_0,0.1578294473405643
15.0,ket_1,0.1578294473405643
15.0,ket_plus,0.2533703052729406
15.0,ket_minus,0.06228858940818797
15.0,ket_plus_i,-0.08454794983423217
15.0,ket_minus_i,0.4002068445153607
30.0,ket_0,0.1578294473405643
30.0,ket_1,0.1578294473405643
30.0,ket_plus,0.3424002116259584
30.0,ket_minus,-0.026741316944829865
30.0,ket_plus_i,-0.12142534450245876
30.0,ket_minus_i,0.4370842391835873
45.0,ket_0,0.1578294473405643
45.0,ket_1,0.1578294473405643
45.0,ket_plus,0.41885192541053634
45.0,ket_minus,-0.1031930307294078
45.0,ket_plus_i,-0.1800888077666085
45.0,ket_minus_i,0.495747702447737
60.0,ket_0,0.1578294473405643
60.0,ket_1,0.1578294473405643
60.0,ket_plus,0.4775153886746861
60.0,ket_minus,-0.16185649399355756
60.0,ket_plus_i,-0.25654052155118645
60.0,ket_minus_i,0.572199416232315
75.0,ket_0,0.1578294473405643
75.0,ket_1,0.1578294473405643
75.0,ket_plus,0.5143927833429127
75.0,ket_minus,-0.19873388866178415
75.0,ket_plus_i,-0.34557042790420434
75.0,ket_minus_i,0.6612293225853328
90.0,ket_0,0.1578294473405643
90.0,ket_1,0.1578294473405643
90.0,ket_plus,0.5269709759113527
90.0,ket_minus,-0.21131208123022405
90.0,ket_plus_i,-0.44111128583658066
90.0,ket_minus_i,0.7567701805177092
