K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.6819206197328254,0.5439124064462847,0.5439124064462846,2.0411798140052121e-16,2.041179814005212e-14
8,0.3409603098664127,0.5439124064462847,0.5439124064462846,2.0411798140052121e-16,2.041179814005212e-14
16,0.17048015493320634,0.5439124064462847,0.5439124064462846,2.0411798140052121e-16,2.041179814005212e-14
32,0.08524007746660317,0.5439124064462847,0.5439124064462846,2.0411798140052121e-16,2.041179814005212e-14
64,0.042620038733301585,0.5439124064462848,0.5439124064462846,4.0823596280104243e-16,4.082359628010424e-14
128,0.021310019366650793,0.5439124064462849,0.5439124064462846,6.123539442015637e-16,6.123539442015636e-14
