angle_deg,state,tr_F_rho_real
0.0,ket_0,0.3543470039998942
0.0,ket_1,0.3543470039998942
0.0,ket_plus,0.35434700399989416
0.0,ket_minus,0.35434700399989416
0.0,ket_plus_i,0.3447081801615542
0.0,ket_minus_i,0.36398582783823413
15.0,ket_0,0.3543470039998942
15.0,ket_1,0.3543470039998942
15.0,ket_plus,0.4834593698561227
15.0,ket_minus,0.22523463814366562
15.0,ket_plus_i,0.3277102147271641
15.0,ket_minus_i,0.3809837932726242
30.0,ket_0,0.3543470039998942
30.0,ket_1,0.3543470039998942
30.0,ket_plus,0.6037729413475222
30.0,ket_minus,0.10492106665226607
30.0,ket_plus_i,0.2778747016778814
30.0,ket_minus_i,0.4308193063219069
45.0,ket_0,0.3543470039998942
45.0,ket_1,0.3543470039998942
45.0,ket_plus,0.7070885474045316
45.0,ket_minus,0.0016054605952566246
45.0,ket_plus_i,0.19859784887093554
45.0,ket_minus_i,0.5100961591288528
60.0,ket_0,0.3543470039998942
60.0,ket_1,0.3543470039998942
60.0,ket_plus,0.7863654002114775
60.0,ket_minus,-0.07767139221168926
60.0,ket_plus_i,0.09528224281392611
60.0,ket_minus_i,0.6134117651858622
75.0,ket_0,0.3543470039998942
75.0,ket_1,0.3543470039998942
75.0,ket_plus,0.8362009132607603
75.0,ket_minus,-0.12750690526097197
75.0,ket_plus_i,-0.025031328677473486
75.0,ket_minus_i,0.7337253366772618
90.0,ket_0,0.3543470039998942
90.0,ket_1,0.3543470039998942
90.0,ket_plus,0.8531988786951503
90.0,ket_minus,-0.14450487069536205
90.0,ket_plus_i,-0.15414369453370202
90.0,ket_minus_i,0.8628377025334903
