n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,-0.003738643950942878,0.003738643950942878,0.019124205152121352,0.019124205152121383,0.002777777777777778,0.013537685398190358,0.117339017416182,0.10678255203390045,0.17777777777777778
1,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,-0.003738643950942879,0.003738643950942879,0.03438985508190312,0.015265649929781768,0.002777777777777778,0.013537685398190358,0.11701216778549625,0.10678255203390045,0.35555555555555557
2,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0,0.0,-0.0,0.03438985508190312,0.0,0.0,0.013537685398190358,0.11701216778549625,0.10678255203390045,0.35555555555555557
3,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0,0.0,-0.0,0.03438985508190312,0.0,0.0,0.013537685398190358,0.11701216778549625,0.10678255203390045,0.35555555555555557
4,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,-0.003738643950942878,0.003738643950942878,0.04819427877977869,0.013804423697875573,0.002777777777777778,0.013537685398190358,0.11668531815481051,0.10678255203390045,0.5333333333333333
5,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0434396651391447,-0.0020682750404947005,0.0020682750404947005,0.08014016281612032,0.03194588403634163,0.005555555555555556,0.013537685398190358,0.11603161889343902,0.10678255203390045,0.8888888888888888
6,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0434396651391447,-0.007477287901885756,0.007477287901885756,0.10384352891453665,0.02370336609841632,0.005555555555555556,0.01353768539819036,0.11537791963206755,0.10678255203390045,1.2444444444444445
7,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,0.0016703689104481778,-0.0016703689104481778,0.11906229537510221,0.015218766460565566,0.002777777777777778,0.01353768539819036,0.1150510700013818,0.10678255203390047,1.4222222222222223
8,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0,0.0,-0.0,0.11906229537510221,0.0,0.0,0.01353768539819036,0.1150510700013818,0.10678255203390047,1.4222222222222223
9,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.10859916284786174,0.002942831690849833,-0.002942831690849833,0.18030506894927634,0.061242773574174125,0.013888888888888888,0.01353768539819036,0.11341682184795308,0.10678255203390044,2.311111111111111
10,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,-0.003738643950942878,0.003738643950942878,0.190954294453543,0.010649225504266668,0.002777777777777778,0.01353768539819036,0.11308997221726734,0.10678255203390045,2.488888888888889
11,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0434396651391447,-0.0020682750404947005,0.0020682750404947005,0.21227869151720258,0.021324397063659573,0.005555555555555556,0.01353768539819036,0.11243627295589585,0.10678255203390045,2.8444444444444446
12,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0434396651391447,0.0033407378208963555,-0.0033407378208963555,0.2331726023738669,0.02089391085666431,0.005555555555555556,0.013537685398190363,0.11178257369452439,0.10678255203390045,3.2
13,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.06515949770871705,0.005011106731344535,-0.005011106731344535,0.2621930942405568,0.029020491866689924,0.008333333333333333,0.013537685398190363,0.11080202480246716,0.10678255203390045,3.7333333333333334
14,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0,0.0,-0.0,0.2621930942405568,0.0,0.0,0.013537685398190363,0.11080202480246716,0.10678255203390045,3.7333333333333334
15,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,-0.003738643950942878,0.003738643950942878,0.27212002200388413,0.00992692776332732,0.002777777777777778,0.013537685398190365,0.11047517517178143,0.10678255203390047,3.911111111111111
16,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,0.0016703689104481784,-0.0016703689104481784,0.28127586448991326,0.009155842486029131,0.002777777777777778,0.013537685398190365,0.1101483255410957,0.10678255203390045,4.088888888888889
17,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,-0.0037386439509428777,0.0037386439509428777,0.29090808868510093,0.009632224195187666,0.002777777777777778,0.013537685398190363,0.10982147591040993,0.10678255203390045,4.266666666666667
18,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.06515949770871705,0.005011106731344535,-0.005011106731344535,0.31707704056096825,0.02616895187586732,0.008333333333333333,0.013537685398190363,0.1088409270183527,0.10678255203390047,4.8
19,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,0.0016703689104481784,-0.0016703689104481784,0.32541990775567525,0.008342867194707004,0.002777777777777778,0.013537685398190365,0.10851407738766697,0.10678255203390045,4.977777777777778
20,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.06515949770871705,0.005011106731344535,-0.005011106731344535,0.34945266068996067,0.024032752934285417,0.008333333333333333,0.013537685398190365,0.10753352849560974,0.10678255203390047,5.511111111111111
21,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,0.0016703689104481778,-0.0016703689104481778,0.35715880160856106,0.00770614091860039,0.002777777777777778,0.013537685398190365,0.107206678864924,0.10678255203390045,5.688888888888889
22,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,-0.003738643950942878,0.003738643950942878,0.36646284569168186,0.0093040440831208,0.002777777777777778,0.013537685398190363,0.10687982923423824,0.10678255203390045,5.866666666666666
23,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,0.0016703689104481782,-0.0016703689104481782,0.3740196978476931,0.007556852156011262,0.002777777777777778,0.013537685398190365,0.1065529796035525,0.10678255203390044,6.044444444444444
24,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0,0.0,-0.0,0.3740196978476931,0.0,0.0,0.013537685398190365,0.1065529796035525,0.10678255203390044,6.044444444444444
25,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.06515949770871705,-0.00039790613004652325,0.00039790613004652325,0.39777254818273977,0.02375285033504665,0.008333333333333333,0.013537685398190363,0.10557243071149526,0.10678255203390045,6.5777777777777775
26,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,0.0016703689104481776,-0.0016703689104481776,0.4049322677445852,0.007159719561845412,0.002777777777777778,0.01353768539819036,0.10524558108080949,0.10678255203390044,6.7555555555555555
27,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,0.0016703689104481782,-0.0016703689104481782,0.4119722198937826,0.007039952149197393,0.002777777777777778,0.01353768539819036,0.10491873145012376,0.10678255203390045,6.933333333333334
28,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,0.0016703689104481778,-0.0016703689104481778,0.4188966545525864,0.006924434658803824,0.002777777777777778,0.013537685398190365,0.10459188181943803,0.10678255203390047,7.111111111111111
29,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,0.0016703689104481784,-0.0016703689104481784,0.4257095044494005,0.006812849896814077,0.002777777777777778,0.013537685398190363,0.10426503218875229,0.10678255203390044,7.288888888888889
30,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0,0.0,-0.0,0.4257095044494005,0.0,0.0,0.013537685398190363,0.10426503218875229,0.10678255203390044,7.288888888888889
31,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,0.0016703689104481771,-0.0016703689104481771,0.43241441911486445,0.006704914665463968,0.002777777777777778,0.013537685398190363,0.10393818255806654,0.10678255203390045,7.466666666666667
32,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0434396651391447,0.0033407378208963555,-0.0033407378208963555,0.4455137967848648,0.013099377670000356,0.005555555555555556,0.013537685398190363,0.10328448329669505,0.10678255203390045,7.822222222222222
33,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0868793302782894,-0.004136550080989401,0.004136550080989401,0.4754859838349156,0.02997218705005078,0.011111111111111112,0.013537685398190363,0.10197708477395208,0.10678255203390045,8.533333333333333
34,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0,0.0,-0.0,0.4754859838349156,0.0,0.0,0.013537685398190363,0.10197708477395208,0.10678255203390045,8.533333333333333
35,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,0.0016703689104481784,-0.0016703689104481784,0.48168012439119656,0.00619414055628098,0.002777777777777778,0.013537685398190363,0.10165023514326633,0.10678255203390045,8.71111111111111
36,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,-0.003738643950942878,0.003738643950942878,0.49000656030755463,0.008326435916358066,0.002777777777777778,0.013537685398190363,0.10132338551258059,0.10678255203390047,8.88888888888889
37,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0,0.0,-0.0,0.49000656030755463,0.0,0.0,0.013537685398190363,0.10132338551258059,0.10678255203390047,8.88888888888889
38,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,-0.003738643950942878,0.003738643950942878,0.4981503113187406,0.008143751011185973,0.002777777777777778,0.013537685398190365,0.10099653588189485,0.10678255203390045,9.066666666666666
39,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,0.0016703689104481771,-0.0016703689104481771,0.5042358587919694,0.006085547473228814,0.002777777777777778,0.013537685398190363,0.10066968625120909,0.10678255203390044,9.244444444444444
40,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,0.0016703689104481778,-0.0016703689104481778,0.510233011609472,0.005997152817502571,0.002777777777777778,0.013537685398190365,0.10034283662052336,0.10678255203390048,9.422222222222222
41,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0434396651391447,0.0033407378208963555,-0.0033407378208963555,0.5219707181617672,0.011737706552295224,0.005555555555555556,0.013537685398190363,0.09968913735915187,0.10678255203390045,9.777777777777779
42,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0,0.0,-0.0,0.5219707181617672,0.0,0.0,0.013537685398190363,0.09968913735915187,0.10678255203390045,9.777777777777779
43,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0434396651391447,0.003340737820896357,-0.003340737820896357,0.5333794617755642,0.011408743613796957,0.005555555555555556,0.013537685398190363,0.09903543809778038,0.10678255203390047,10.133333333333333
44,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,-0.003738643950942878,0.003738643950942878,0.5412961729671,0.007916711191535808,0.002777777777777778,0.013537685398190365,0.09870858846709465,0.10678255203390048,10.311111111111112
45,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0434396651391447,0.0033407378208963555,-0.0033407378208963555,0.5523719258754509,0.011075752908350944,0.005555555555555556,0.013537685398190365,0.09805488920572317,0.10678255203390045,10.666666666666666
46,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0434396651391447,0.003340737820896355,-0.003340737820896355,0.5631459911358616,0.010774065260410692,0.005555555555555556,0.013537685398190363,0.09740118994435165,0.10678255203390045,11.022222222222222
47,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0,0.0,-0.0,0.5631459911358616,0.0,0.0,0.013537685398190363,0.09740118994435165,0.10678255203390045,11.022222222222222
48,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0434396651391447,-0.0020682750404947005,0.0020682750404947005,0.576130278328629,0.012984287192767341,0.005555555555555556,0.013537685398190365,0.09674749068298018,0.10678255203390047,11.377777777777778
49,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,-0.003738643950942878,0.003738643950942878,0.5836812880307333,0.0075510097021043165,0.002777777777777778,0.013537685398190365,0.09642064105229443,0.10678255203390045,11.555555555555555
50,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,-0.003738643950942878,0.003738643950942878,0.59108393470174,0.007402646671006763,0.002777777777777778,0.013537685398190363,0.09609379142160869,0.10678255203390047,11.733333333333333
51,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0,0.0,-0.0,0.59108393470174,0.0,0.0,0.013537685398190363,0.09609379142160869,0.10678255203390047,11.733333333333333
52,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0,0.0,-0.0,0.59108393470174,0.0,0.0,0.013537685398190363,0.09609379142160869,0.10678255203390047,11.733333333333333
53,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.0434396651391447,0.0033407378208963564,-0.0033407378208963564,0.6013706460754228,0.010286711373682755,0.005555555555555556,0.013537685398190365,0.09544009216023722,0.10678255203390047,12.088888888888889
54,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,0.0016703689104481782,-0.0016703689104481782,0.6064104468316114,0.005039800756188595,0.002777777777777778,0.013537685398190365,0.09511324252955147,0.10678255203390045,12.266666666666667
55,oscillating,0.03,2.0,64,0.12592364086779165,0.003777709226033749,360,0.02171983256957235,-0.003738643950942878,0.003738643950942878,0.613642781000674,0.00723233416906266,0.002777777777777778,0.013537685398190363,0.09478639289886572,0.10678255203390045,12.444444444444445
