angle_deg,state,tr_F_rho_real
0.0,ket_0,0.6100267706826914
0.0,ket_1,0.6100267706826914
0.0,ket_plus,0.6100267706826913
0.0,ket_minus,0.6100267706826913
0.0,ket_plus_i,0.9692575511765655
0.0,ket_minus_i,0.250795990188817
15.0,ket_0,0.6100267706826914
15.0,ket_1,0.6100267706826914
15.0,ket_plus,0.7952873382816833
15.0,ket_minus,0.4247662030836992
15.0,ket_plus_i,0.9448675347476998
15.0,ket_minus_i,0.27518600661768283
30.0,ket_0,0.6100267706826914
30.0,ket_1,0.6100267706826914
30.0,ket_plus,0.9679227043563676
30.0,ket_minus,0.2521308370090149
30.0,ket_plus_i,0.8733596247743214
30.0,ket_minus_i,0.34669391659106125
45.0,ket_0,0.6100267706826914
45.0,ket_1,0.6100267706826914
45.0,ket_plus,1.116168054002186
45.0,ket_minus,0.10388548736319646
45.0,ket_plus_i,0.7596069671487077
45.0,ket_minus_i,0.4604465742166749
60.0,ket_0,0.6100267706826914
60.0,ket_1,0.6100267706826914
60.0,ket_plus,1.2299207116278
60.0,ket_minus,-0.009867170262417346
60.0,ket_plus_i,0.6113616175028892
60.0,ket_minus_i,0.6086919238624934
75.0,ket_0,0.6100267706826914
75.0,ket_1,0.6100267706826914
75.0,ket_plus,1.3014286216011783
75.0,ket_minus,-0.08137508023579576
75.0,ket_plus_i,0.43872625142820476
75.0,ket_minus_i,0.7813272899371778
90.0,ket_0,0.6100267706826914
90.0,ket_1,0.6100267706826914
90.0,ket_plus,1.325818638030044
90.0,ket_minus,-0.1057650966646616
90.0,ket_plus_i,0.25346568382921275
90.0,ket_minus_i,0.9665878575361698
