mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,160,0.24684325901197268,0.6876153479901173,2.220446049250313e-16,0.0,1.1102230246251565e-16,5.700104765373171e-17,1.0,0.4163406489401802,7.174726531895073e-13
